label,cell_sentence,anon
0,CCL4 CYBA UBB PTPRCAP MARCKSL1 ABI3 IL32 SRGN PRMT2 UBE2D3 ECHDC1 FCER1G RBM3 LIMD2 ICAM2 S100A6 ATP5D LMAN2 RBM39 MTERFD2 NAPRT1 BABAM1 ZNF276 AATF CCL4L1 OTUB1 HMBOX1 RFC1 TMEM14B CCL3 SELL LYPLA1 IFT20 C15orf57 GSTP1 SLBP DCAF8 FCRL6 AGPAT1 HNRNPL FAM32A FLOT1 PICALM RBM7 SPPL2A MAF1 S100A11 B4GALT4 BEX4 PNRC1,feat_1156 feat_1107 feat_1135 feat_799 feat_30 feat_1180 feat_1050 feat_733 feat_1421 feat_378 feat_507 feat_109 feat_596 feat_1187 feat_1190 feat_87 feat_1277 feat_440 feat_1247 feat_239 feat_670 feat_1323 feat_1110 feat_1160 feat_1157 feat_788 feat_639 feat_351 feat_448 feat_1155 feat_114 feat_645 feat_1143 feat_995 feat_802 feat_337 feat_102 feat_101 feat_471 feat_1349 feat_1319 feat_459 feat_808 feat_817 feat_1006 feat_672 feat_84 feat_298 feat_612 feat_498
0,ZNF32 IL32 LGALS1 UBB GTF3A CCL4 HLA-DPB1 ABI3 CD37 ID2 PTPRCAP PSME1 SRGN TMEM50A CCL3 GIMAP4 SRSF5 TMBIM6 ITPA HLA-DPA1 RGS19 CD48 MAP3K8 CLIC3 PSMA7 NDUFB10 LYAR HOPX IDH3G PSMD7 CASP4 LIMD2 AGPAT1 DHX15 FCRL6 DCAF8 ATP6V1D FAM210B UBE2D2 CISH LINC00936 HLA-DRB1 ACAP1 S100A6 BNIP2 MRE11A STOML2 SRPR RILPL2 YWHAB,feat_725 feat_1050 feat_1399 feat_1135 feat_907 feat_1156 feat_479 feat_1180 feat_1370 feat_154 feat_799 feat_930 feat_733 feat_18 feat_1155 feat_575 feat_963 feat_853 feat_1229 feat_478 feat_1274 feat_104 feat_723 feat_712 feat_1269 feat_1048 feat_341 feat_359 feat_628 feat_1100 feat_815 feat_1187 feat_471 feat_347 feat_101 feat_102 feat_957 feat_1264 feat_421 feat_278 feat_875 feat_472 feat_1128 feat_87 feat_1013 feat_813 feat_679 feat_824 feat_901 feat_1256
0,LGALS1 CYBA S100A6 PTPRCAP IGFBP7 SRGN FCER1G AKR1C3 ATP5D APOBEC3G HINT1 UBB PSME1 PSMB8 PDIA3 BAZ2A CLIC3 DYNLT1 RBM3 GRSF1 HOPX UBE2L6 SH3KBP1 CD47 SMDT1 METTL21A PSMA7 SCP2 OTUB1 GTF3A RAB7A PRSS57 FAM107B ARL6IP5 YWHAE C1orf162 CHMP4A C9orf142 SRP9 ITGB7 KIR2DL3 GPX1 ID2 LIMD2 VDAC3 HDDC3 OSTC RPN2 RAB8B UBE2D3,feat_1399 feat_1107 feat_87 feat_799 feat_360 feat_733 feat_109 feat_715 feat_1277 feat_1402 feat_414 feat_1135 feat_930 feat_475 feat_1002 feat_865 feat_712 feat_521 feat_596 feat_363 feat_359 feat_778 feat_588 feat_295 feat_1406 feat_226 feat_1269 feat_46 feat_788 feat_907 feat_303 feat_1275 feat_720 feat_288 feat_1112 feat_69 feat_932 feat_711 feat_136 feat_856 feat_1380 feat_271 feat_154 feat_1187 feat_642 feat_1036 feat_381 feat_1250 feat_1018 feat_378
1,ZMAT5 PTPRCAP LTB HLA-DPB1 APOBEC3G S100A6 KLRG1 SF3B5 LYAR HINT1 PSME1 GABARAPL2 RBM3 HLA-DMA HOPX SELPLG PSMB8 HLA-DPA1 GRSF1 UBXN4 CD2 YWHAB HSP90AA1 ISY1 UBB PRDX1 SDHAF2 PSMA7 UBE2L6 ARL6IP5 ARPC5L IL32 COTL1 GIMAP4 UBE2D3 LIMD2 UBE2D2 YPEL3 RBM39 C5orf56 FAM32A CD48 TMBIM6 CYBA GIMAP2 GTF3A CCDC115 ARPC1B CAPZA2 CHPF2,feat_1394 feat_799 feat_463 feat_479 feat_1402 feat_87 feat_839 feat_513 feat_341 feat_414 feat_930 feat_1101 feat_596 feat_477 feat_359 feat_884 feat_475 feat_478 feat_363 feat_202 feat_74 feat_1256 feat_979 feat_304 feat_1135 feat_43 feat_783 feat_1269 feat_778 feat_288 feat_694 feat_1050 feat_1104 feat_575 feat_378 feat_1187 feat_421 feat_1074 feat_1247 feat_415 feat_1319 feat_104 feat_853 feat_1107 feat_576 feat_907 feat_198 feat_556 feat_562 feat_578
1,PPP6C CRELD2 IL32 CYBA UBB FBXO7 LYAR ACAP1 SRSF5 CASP4 CCDC91 ATP6V0E1 ARL6IP5 MAF1 PLEKHJ1 ABT1 C19orf24 S100A11 SF3B5 POLR2E FLOT1 CD160 LIMD2 CD2 STX11 ATP6V1D PSMB6 NOL7 GIT2 DRAM2 SYVN1 ZNF276 LMAN2 ARPC5L COMMD8 GIMAP7 C9orf16 ICAM2 SNX17 ARGLU1 COTL1 TRAF3IP3 LAMP2 NKAP CD47 BLOC1S1 C14orf1 EIF5 NDUFAF4 ILF3-AS1,feat_696 feat_1411 feat_1050 feat_1107 feat_1135 feat_1395 feat_341 feat_1128 feat_963 feat_815 feat_846 feat_438 feat_288 feat_672 feat_1280 feat_456 feat_1278 feat_84 feat_513 feat_1276 feat_459 feat_77 feat_1187 feat_74 feat_514 feat_957 feat_1120 feat_449 feat_887 feat_65 feat_793 feat_1110 feat_440 feat_694 feat_354 feat_574 feat_698 feat_1190 feat_164 feat_923 feat_1104 feat_129 feat_621 feat_620 feat_295 feat_860 feat_970 feat_980 feat_501 feat_1302
0,HOPX CYBA IL32 PTPRCAP PSME1 CCL4 RBM3 CCL3 S100A6 SF3B5 ID2 CAPZB GIMAP7 SRGN UBB SRA1 CD48 HBA1 SPG20 CELF1 LAMTOR1 UBE2D3 CLIC3 C4orf3 PARP1 PRSS23 SRSF5 SAMSN1 ATP6V0E1 NDUFB10 LIMD2 TMEM219 ARPC1B VAPA DYNLL1 PSMG2 SNRPB CTB-113I20.2 ALG5 PPIG SH3KBP1 MYL9 ARSD ZC3H15 PCNA CEBPB PRMT2 PSMA7 PEX19 CAPN12,feat_359 feat_1107 feat_1050 feat_799 feat_930 feat_1156 feat_596 feat_1155 feat_87 feat_513 feat_154 feat_14 feat_574 feat_733 feat_1135 feat_422 feat_104 feat_1040 feat_910 feat_776 feat_803 feat_378 feat_712 feat_384 feat_138 feat_809 feat_963 feat_1415 feat_438 feat_1048 feat_1187 feat_1072 feat_556 feat_1215 feat_895 feat_1216 feat_1228 feat_417 feat_911 feat_207 feat_588 feat_1249 feat_583 feat_214 feat_1232 feat_1262 feat_1421 feat_1269 feat_103 feat_1348
0,RRAGC CYBA ARPC1B DUSP10 GIMAP7 UBB FERMT3 S100A6 FCER1G PTPRCAP SRGN HOPX LIMD2 SRSF5 HSP90AA1 SMDT1 SELL PSMB8 CD160 UBE2D3 HNRNPM NCR3 SF3B5 GIMAP2 ID2 ACAP1 VMAC RAB7A TRIM69 LTB S100A11 VAMP5 PRPF31 TOR1A SAT1 TRUB2 NUPL2 PTGDR OCIAD1 GSTP1 ARF6 LAMTOR5 INVS TIMM22 CCDC115 SPG7 ARPC5L FAM96A C1orf162 IDH3G,feat_34 feat_1107 feat_556 feat_131 feat_574 feat_1135 feat_789 feat_87 feat_109 feat_799 feat_733 feat_359 feat_1187 feat_963 feat_979 feat_1406 feat_114 feat_475 feat_77 feat_378 feat_1297 feat_465 feat_513 feat_576 feat_154 feat_1128 feat_1290 feat_303 feat_1004 feat_463 feat_84 feat_187 feat_1377 feat_700 feat_591 feat_699 feat_530 feat_947 feat_355 feat_802 feat_945 feat_64 feat_691 feat_1111 feat_198 feat_1109 feat_694 feat_1020 feat_69 feat_628
1,GTF3A LGALS1 IL32 CD48 RBM3 LYAR TRAF3IP3 ATP5A1 PTPRCAP EIF3D SRSF3 S100A11 PAFAH1B1 HOPX ATP5D LYPLA1 GIMAP5 PSME1 GIMAP4 GBP4 HINT1 CD37 ARPC1B CYBA LIMD2 ID2 LITAF CD72 LUC7L3 HLA-DPA1 MLX C6orf25 CD2 LTB SRSF5 COTL1 GRPEL1 SRPR ERH OCIAD1 SLC25A11 MLLT11 ARRB2 VTI1B LIX1L YWHAB YTHDC1 RTFDC1 BOLA1 S100A6,feat_907 feat_1399 feat_1050 feat_104 feat_596 feat_341 feat_129 feat_1220 feat_799 feat_1397 feat_485 feat_84 feat_1116 feat_359 feat_1277 feat_645 feat_577 feat_930 feat_575 feat_58 feat_414 feat_1370 feat_556 feat_1107 feat_1187 feat_154 feat_1058 feat_680 feat_1183 feat_478 feat_1168 feat_468 feat_74 feat_463 feat_963 feat_1104 feat_345 feat_824 feat_962 feat_355 feat_1121 feat_81 feat_1119 feat_959 feat_76 feat_1256 feat_361 feat_1265 feat_78 feat_87
0,CYBA C9orf142 CCL4 FCER1G ID2 PSMA7 GFER PSME1 SRSF3 SRGN ARHGDIA ABI3 PTPRCAP LIMD2 UBB PCNA IGFBP7 GSTP1 PDIA3 H2AFY HNRNPM SELL CLIC3 SF3B5 CCND2 YWHAB HSP90AA1 EWSR1 RPN2 ATP6V0E1 EFHD2 CAPZB GIMAP7 GTF3A AKR1C3 SNX3 CD48 SLC50A1 TMEM141 DENND2D DRAM2 CD37 LAMTOR5 PSMC4 S100A6 ACP1 SMS VAPA JAGN1 IDH3G,feat_1107 feat_711 feat_1156 feat_109 feat_154 feat_1269 feat_1049 feat_930 feat_485 feat_733 feat_1205 feat_1180 feat_799 feat_1187 feat_1135 feat_1232 feat_360 feat_802 feat_1002 feat_420 feat_1297 feat_114 feat_712 feat_513 feat_831 feat_1256 feat_979 feat_1393 feat_1250 feat_438 feat_12 feat_14 feat_574 feat_907 feat_715 feat_502 feat_104 feat_93 feat_707 feat_67 feat_65 feat_1370 feat_64 feat_1352 feat_87 feat_151 feat_589 feat_1215 feat_249 feat_628
1,ID2 PTPRCAP CYBA CD37 LTB CAPZB IL32 C14orf1 RBM39 CD48 UBXN1 RBM3 RIC3 CHMP4A SRSF3 TMBIM6 UBB STK17A LYAR FUS DYNLT1 FYB GADD45B SCP2 ATP6V0E1 EWSR1 S100A11 SELL GTF3A ATP5O ZAP70 TTPAL SELPLG MID1IP1 GTPBP6 RGS19 PRDX4 FBXO21 ATP5D PRMT2 ELOF1 LINC00936 S100A6 CRTC2 SHARPIN PCSK7 TBCB POLR2I EMG1 KIAA0040,feat_154 feat_799 feat_1107 feat_1370 feat_463 feat_14 feat_1050 feat_970 feat_1247 feat_104 feat_785 feat_596 feat_765 feat_932 feat_485 feat_853 feat_1135 feat_535 feat_341 feat_1080 feat_521 feat_397 feat_1281 feat_46 feat_438 feat_1393 feat_84 feat_114 feat_907 feat_1416 feat_190 feat_1255 feat_884 feat_593 feat_582 feat_1274 feat_590 feat_893 feat_1277 feat_1421 feat_1309 feat_875 feat_87 feat_89 feat_671 feat_819 feat_1343 feat_1342 feat_837 feat_116
1,IL32 SAT1 CYBA SRGN HOPX EIF3D STK17A DDB2 LITAF SDHB GIMAP2 PTPRCAP IDI1 GIMAP7 YPEL3 HMGXB4 ARL6IP5 SH3KBP1 S100A6 SRSF3 CD48 CLNS1A ACAP1 RP11-706O15.1 ATP5D NOL7 TLE4 WTAP DRAM2 DENND2D EIF2S1 LAMTOR5 C15orf61 GIMAP5 BLOC1S1 RGS14 RASGRP2 CGRRF1 GTF2B ATP6V0E1 CCNG1 VAMP8 LYAR BTN3A2 FBXL14 FAM98A IL27RA THOC7 ORMDL2 TRAF3IP3,feat_1050 feat_591 feat_1107 feat_733 feat_359 feat_1397 feat_535 feat_775 feat_1058 feat_13 feat_576 feat_799 feat_714 feat_574 feat_1074 feat_1396 feat_288 feat_588 feat_87 feat_485 feat_104 feat_807 feat_1128 feat_584 feat_1277 feat_449 feat_686 feat_522 feat_65 feat_67 feat_958 feat_64 feat_1024 feat_577 feat_860 feat_441 feat_790 feat_949 feat_56 feat_438 feat_436 feat_186 feat_341 feat_454 feat_829 feat_167 feat_1314 feat_285 feat_861 feat_129
1,PSMG2 SH3KBP1 GMPR2 ELL IL32 CD37 CYBA ATP5O PSMB8 PSMA7 UBB SAT1 UBXN1 CD2 RBM5 PTPRCAP CHMP4A FUS HINT1 HDAC2 ITM2A TNFSF10 ARHGDIA LIMD2 ATP6V0E1 MFSD10 LYAR PRDX3 GIMAP7 GIMAP4 ARF6 BTN3A2 SELL SRSF3 NDUFB8-1 CD96 LMAN2 YWHAE GADD45B PTGDR TCP1 DYNLT1 TMEM14B PLEKHJ1 TRIP11 UBE2D3 XRRA1 SUCLG2 RAD23A BABAM1,feat_1216 feat_588 feat_934 feat_1331 feat_1050 feat_1370 feat_1107 feat_1416 feat_475 feat_1269 feat_1135 feat_591 feat_785 feat_74 feat_274 feat_799 feat_932 feat_1080 feat_414 feat_505 feat_609 feat_319 feat_1205 feat_1187 feat_438 feat_340 feat_341 feat_748 feat_574 feat_575 feat_945 feat_454 feat_114 feat_485 feat_743 feat_296 feat_440 feat_1112 feat_1281 feat_947 feat_524 feat_521 feat_448 feat_1280 feat_975 feat_378 feat_806 feat_286 feat_1313 feat_1323
1,LGALS1 HOPX SRGN HSP90AA1 PSME1 SELL FCER1G SRSF5 LTB CD48 ITM2A CD96 DDX17 CAT CD2 TMBIM4-1 SMCO4 S100A6 SERPINB1 GABARAPL2 TRAF3IP3 MPC2 PTPRCAP VPS28 PDIA3 FLOT1 ID2 CD37 SAT1 SUMO3 RPN2 LIMD2 GMPR2 ANKRD27 RP11-349A22.5 BLZF1 STK17A FMO4 NCF2 RALY STAU2 TTC14 IRAK4 CTNNB1 USP36 PNRC1 MTERFD1 ARHGDIA C14orf166 AATF,feat_1399 feat_359 feat_733 feat_979 feat_930 feat_114 feat_109 feat_963 feat_463 feat_104 feat_609 feat_296 feat_1401 feat_769 feat_74 feat_870 feat_811 feat_87 feat_444 feat_1101 feat_129 feat_112 feat_799 feat_673 feat_1002 feat_459 feat_154 feat_1370 feat_591 feat_1419 feat_1250 feat_1187 feat_934 feat_1339 feat_952 feat_113 feat_535 feat_115 feat_119 feat_1244 feat_651 feat_322 feat_849 feat_261 feat_1201 feat_498 feat_657 feat_1205 feat_946 feat_1160
0,C14orf1 CCL3 CCL4 PHF3 PSMA7 ZMAT3 ID2 UBB PTPRCAP SRGN C9orf142 SRSF5 CSNK1A1 GPS1 GIMAP7 HOPX PSMB8 GADD45B FCER1G KLRG1 TMCO1 SELL TRAF3IP3 SNX3 LIMD2 APOBEC3G PNRC1 C5orf56 C1orf86 TINF2 TMEM50A C12orf45 RBM3 SNX17 NARS C17orf59 SAT1 FAM43A PDIA3 ECHS1 TRIM69 ACAP1 ACADVL S100A11 CASP4 HVCN1 CD79B CAPZB TMEM242 RGS19,feat_970 feat_1155 feat_1156 feat_493 feat_1269 feat_320 feat_154 feat_1135 feat_799 feat_733 feat_711 feat_963 feat_430 feat_1208 feat_574 feat_359 feat_475 feat_1281 feat_109 feat_839 feat_111 feat_114 feat_129 feat_502 feat_1187 feat_1402 feat_498 feat_415 feat_3 feat_935 feat_18 feat_882 feat_596 feat_164 feat_1222 feat_1133 feat_591 feat_329 feat_1002 feat_754 feat_1004 feat_1128 feat_1126 feat_84 feat_815 feat_888 feat_1189 feat_14 feat_519 feat_1274
1,TMX2 LTB S100A6 IL32 ARL6IP5 HSP90AA1 ARPC1B RBM25 HINT1 GIMAP7 PSME1 UBB GIMAP4 CYBA LIMD2 CD48 VAMP8 RBM3 GIMAP5 LAMTOR1 RAB7A FNTA FAM96B SRGN CSNK2B PTPRCAP SERPINB1 UBXN1 CD37 NOL7 SRSF3 SAT1 YWHAB RBM39 ARRB2 BTN3A2 ATG16L1 PSMC5 GPX1 SCP2 SNX5 FCN1 TMEM219 RNF139 CYTH2 SEC31A ATP5C1 ACADM TMBIM6 DNAJA1,feat_779 feat_463 feat_87 feat_1050 feat_288 feat_979 feat_556 feat_965 feat_414 feat_574 feat_930 feat_1135 feat_575 feat_1107 feat_1187 feat_104 feat_186 feat_596 feat_577 feat_803 feat_303 feat_644 feat_1093 feat_733 feat_467 feat_799 feat_444 feat_785 feat_1370 feat_449 feat_485 feat_591 feat_1256 feat_1247 feat_1119 feat_454 feat_236 feat_1188 feat_271 feat_46 feat_1236 feat_705 feat_1072 feat_665 feat_1368 feat_373 feat_716 feat_50 feat_853 feat_676
1,GOSR2 IL32 PTPRCAP UBB PSME1 ERH ARPC1B APOBEC3G CYBA PSMA7 VAMP5 HLA-DPB1 TMBIM6 SELL RASGRP2 PDIA3 DYNLL1 ICAM2 SRP9 ZNF799 RBM3 GPR56 FUS AKR1C3 RCE1 GADD45B UBE2D3 C9orf142 PHPT1 AHSA1 FBXO7 CISH GTF3A ARPC4 ATP6V0E1 SNRPB RP11-792A8.4 GIMAP7 PTPN7 S100A6 PSMB8 USP7 TTC38 PLEKHF1 S100A11 CPQ MLLT6 ODC1 PFDN2 SHARPIN,feat_1178 feat_1050 feat_799 feat_1135 feat_930 feat_962 feat_556 feat_1402 feat_1107 feat_1269 feat_187 feat_479 feat_853 feat_114 feat_790 feat_1002 feat_895 feat_1190 feat_136 feat_1311 feat_596 feat_1089 feat_1080 feat_715 feat_797 feat_1281 feat_378 feat_711 feat_709 feat_971 feat_1395 feat_278 feat_907 feat_247 feat_438 feat_1228 feat_546 feat_574 feat_124 feat_87 feat_475 feat_1055 feat_1410 feat_1338 feat_84 feat_658 feat_1162 feat_156 feat_106 feat_671
0,CSRP1 KIAA1429 S100B PSME1 GIMAP7 CCL3 CYBA IL32 PTPRCAP SRGN CCL4 ATP5A1 NDUFA2 ICAM2 FCER1G LIMD2 TNFSF10 CD37 KLRG1 RNF7 LUC7L3 MUM1 LAMTOR1 SAMD3 TMBIM6 DIAPH1 APOBEC3G FUS C9orf142 C5orf56 GSTP1 C1orf162 HINT1 S100A6 SNRPB UBB CAPZB MED28 PTPN7 HSP90AA1 RAB7A ITGB7 GGNBP2 SLC25A14 RHEBL1 HLA-DMA TAPBP FLOT1 HMBOX1 STOML2,feat_123 feat_655 feat_1420 feat_930 feat_574 feat_1155 feat_1107 feat_1050 feat_799 feat_733 feat_1156 feat_1220 feat_423 feat_1190 feat_109 feat_1187 feat_319 feat_1370 feat_839 feat_311 feat_1183 feat_1279 feat_803 feat_508 feat_853 feat_425 feat_1402 feat_1080 feat_711 feat_415 feat_802 feat_69 feat_414 feat_87 feat_1228 feat_1135 feat_14 feat_346 feat_124 feat_979 feat_303 feat_856 feat_1158 feat_624 feat_852 feat_477 feat_481 feat_459 feat_639 feat_679
0,LRRC59 FCER1G HBA1 LGALS1 CCL4 HSP90AA1 IL32 NCR3 GIMAP7 CSNK2B SERPINB1 RBM3 GTF3A ARF6 SF3B5 PNRC1 STUB1 OTUD5 GPR56 IGFBP7 PSMB6 UBB IFT20 LIMD2 SNAPIN BBC3 SCP2 STMN1 PRMT2 RER1 ARPC5L HMGCL PTPRCAP RASGRP2 RAB7A ISY1 NSA2 GGNBP2 CDC123 SLFN5 TTC14 AKR1C3 CLIC3 YPEL3 TNFSF12 VPS25 OTUB1 HOPX FCN1 RABEP2,feat_1182 feat_109 feat_1040 feat_1399 feat_1156 feat_979 feat_1050 feat_465 feat_574 feat_467 feat_444 feat_596 feat_907 feat_945 feat_513 feat_498 feat_1043 feat_599 feat_1089 feat_360 feat_1120 feat_1135 feat_1143 feat_1187 feat_88 feat_1364 feat_46 feat_21 feat_1421 feat_4 feat_694 feat_17 feat_799 feat_790 feat_303 feat_304 feat_406 feat_1158 feat_718 feat_1153 feat_322 feat_715 feat_712 feat_1074 feat_1130 feat_1170 feat_788 feat_359 feat_705 feat_1068
1,RIT1 RPN2 PTPRCAP LYAR CLEC2B SRGN C9orf142 GABARAPL2 HLA-DPA1 IL32 PSMB8 HSP90AA1 STK17A TMBIM6 SAMD3 SNRPB LBR YTHDF2 TIGIT PRKACA ARL6IP5 RAD23A KLRG1 TRMT61A MPC2 STK38 HLA-DPB1 RAB34 CD48 KLF13 PSMB6 CHI3L2 GSTP1 STOML2 ARPP19 IER3 SAT2 LST1 S100A11 UBB S100A6 TTC14 DERL1 CKS1B ISG20L2 HLA-DRB1 SMARCC2 THYN1 GPR171 PDZD11,feat_94 feat_1250 feat_799 feat_341 feat_840 feat_733 feat_711 feat_1101 feat_478 feat_1050 feat_475 feat_979 feat_535 feat_853 feat_508 feat_1228 feat_135 feat_27 feat_297 feat_1315 feat_288 feat_1313 feat_839 feat_981 feat_112 feat_484 feat_479 feat_1147 feat_104 feat_989 feat_1120 feat_68 feat_802 feat_679 feat_1008 feat_460 feat_1132 feat_464 feat_84 feat_1135 feat_87 feat_322 feat_663 feat_92 feat_97 feat_472 feat_863 feat_827 feat_315 feat_606
1,CCL4 S100A6 SMYD4 CCL3 IL32 LGALS1 CYBA PTPRCAP TMBIM6 CNIH4 SAT1 PSMB8 GID8 TGOLN2 GPR56 PSME1 ATP6V0E1 BNIP2 BBC3 ARL2 PSMB6 RORA PNRC1 AHSA1 RAD23A BBX HSP90AA1 RAB7A LYAR TXNDC17 TAPBP HLA-DPB1 CYTH2 PFDN2 HLA-DRB1 CPQ PARL CD2 SRP9 ATP5SL GSTP1 CASC4 S100A11 CTSS LAMTOR1 PRMT2 PDK2 S1PR5 RPUSD3 ZAP70,feat_1156 feat_87 feat_1115 feat_1155 feat_1050 feat_1399 feat_1107 feat_799 feat_853 feat_134 feat_591 feat_475 feat_1271 feat_184 feat_1089 feat_930 feat_438 feat_1013 feat_1364 feat_792 feat_1120 feat_1015 feat_498 feat_971 feat_1313 feat_294 feat_979 feat_303 feat_341 feat_1123 feat_481 feat_479 feat_1368 feat_106 feat_472 feat_658 feat_326 feat_74 feat_136 feat_1354 feat_802 feat_1003 feat_84 feat_79 feat_803 feat_1421 feat_1181 feat_1301 feat_248 feat_190
1,YWHAB IL32 S100A6 PRMT2 DCAF8 TRAF3IP3 SRGN TMEM50A SRSF5 RBM3 HINT1 TMBIM6 RCHY1 C16orf80 CYBA ARL6IP5 LUC7L3 LIMD2 ARPC4 RNF213 DOCK10 RALY IRF7 BUB3 NFU1 GID8 SRP9 IDI1 CD48 ATAD1 FCRL6 POLR2I CAMK2G THEM4 VAMP5 PYCARD FUS PHKG2 PCSK7 WIBG BAZ2A GIMAP7 SSBP1 ABHD13 ABRACL SAMD3 ARID4A CASP4 HLA-DPA1 HLA-DMA,feat_1256 feat_1050 feat_87 feat_1421 feat_102 feat_129 feat_733 feat_18 feat_963 feat_596 feat_414 feat_853 feat_368 feat_1091 feat_1107 feat_288 feat_1183 feat_1187 feat_247 feat_1202 feat_233 feat_1244 feat_756 feat_749 feat_176 feat_1271 feat_136 feat_714 feat_104 feat_736 feat_101 feat_1342 feat_735 feat_83 feat_187 feat_1081 feat_1080 feat_1078 feat_819 feat_862 feat_865 feat_574 feat_570 feat_924 feat_511 feat_508 feat_953 feat_815 feat_478 feat_477
0,NPRL2 CYBA MTIF3 SRGN PTPRCAP CCL4 C9orf142 SCP2 LGALS1 C9orf16 APOBEC3G PSMA7 CD48 H2AFY PQBP1 TMBIM4-1 SNX17 CCL3 AKR1C3 VAMP8 RBM3 TMBIM6 OCIAD1 PSMB6 GIMAP4 S100A6 ARPC4 EFHD2 IGFBP7 HDGF ADAM10 RFXANK RABIF RAB2A TPM4 SELL PRKD2 SRP9 BBC3 SLC35A1 GYG1 SMIM7 RMDN3 ATP6V1C1 VPS28 MAF1 MED28 GRPEL1 PSMB8 DHX15,feat_276 feat_1107 feat_908 feat_733 feat_799 feat_1156 feat_711 feat_46 feat_1399 feat_698 feat_1402 feat_1269 feat_104 feat_420 feat_597 feat_870 feat_164 feat_1155 feat_715 feat_186 feat_596 feat_853 feat_355 feat_1120 feat_575 feat_87 feat_247 feat_12 feat_360 feat_98 feat_1012 feat_1333 feat_125 feat_647 feat_1318 feat_114 feat_1363 feat_136 feat_1364 feat_497 feat_313 feat_1321 feat_997 feat_660 feat_673 feat_672 feat_346 feat_345 feat_475 feat_347
1,GNAI2 LTB S100A6 UBE2D3 CYBA ID2 SRSF5 CAPZB APOBEC3G PSME1 GTF3A ATP6V0E1 VAPA SRSF3 CCDC174 PSMC5 ARPC1B HSP90AA1 SAT1 LAMTOR5 PTPRCAP PNRC1 CST3 HNRNPM HOPX ACP1 RBM3 RGS19 ATP5A1 PDIA3 VPS28 CISH ZFYVE28 PSMA7 ADD1 PSMB8 DYNLL1 CYB561 PCSK7 C1orf162 WDR44 SRP72 LST1 NCR3 TLE4 CD37 PICALM LIMD2 TAF1D HDGF,feat_275 feat_463 feat_87 feat_378 feat_1107 feat_154 feat_963 feat_14 feat_1402 feat_930 feat_907 feat_438 feat_1215 feat_485 feat_251 feat_1188 feat_556 feat_979 feat_591 feat_64 feat_799 feat_498 feat_1239 feat_1297 feat_359 feat_151 feat_596 feat_1274 feat_1220 feat_1002 feat_673 feat_278 feat_338 feat_1269 feat_339 feat_475 feat_895 feat_1186 feat_819 feat_69 feat_617 feat_358 feat_464 feat_465 feat_686 feat_1370 feat_808 feat_1187 feat_812 feat_98
0,CELF1 GBP1 CCDC174 GADD45B PTPRCAP CYBA STMN1 SRGN CCL3 PSME1 UBB SSBP1 RBM3 MESDC2 ATP5A1 C1orf162 S100A6 IL32 ATP6V0E1 SELL CCL4 LIMD2 SRP9 SNX17 SRSF5 GTF3A CDC40 LAMTOR5 HSPB11 VAMP8 IFI35 RBM39 ID2 AKR1C3 CAPZB CXXC1 GIMAP4 SNRPB RPUSD3 STUB1 TMEM50A SRSF3 TALDO1 GIMAP7 CCP110 ECSIT KLF11 SMIM14 NAPRT1 TMEM205,feat_776 feat_57 feat_251 feat_1281 feat_799 feat_1107 feat_21 feat_733 feat_1155 feat_930 feat_1135 feat_570 feat_596 feat_1031 feat_1220 feat_69 feat_87 feat_1050 feat_438 feat_114 feat_1156 feat_1187 feat_136 feat_164 feat_963 feat_907 feat_503 feat_64 feat_47 feat_186 feat_1172 feat_1247 feat_154 feat_715 feat_14 feat_1221 feat_575 feat_1228 feat_248 feat_1043 feat_18 feat_485 feat_758 feat_574 feat_1062 feat_1308 feat_155 feat_352 feat_670 feat_1306
1,NKTR IL32 RBM3 SNRPB PTPRCAP ATP5O IFI27 CEBPB GABARAPL2 LYAR UBB S100A6 CD79B PSME1 ARPC1B CDC37 LIMD2 ARF6 NDUFB8-1 RORA ACAP1 FCGRT FHL1 CD2 GSTP1 PITPNM1 JAKMIP1 TIGIT FAM32A ATP5H VPS13A FAM96A RGS19 HENMT1 RBPJ ARID4A NKAP WTAP OCIAD1 PSMA7 RCN2 TMBIM6 VAMP5 CTSS SLC39A3 HNRNPM THEM4 LYPLA1 TBCB ID2,feat_262 feat_1050 feat_596 feat_1228 feat_799 feat_1416 feat_977 feat_1262 feat_1101 feat_341 feat_1135 feat_87 feat_1189 feat_930 feat_556 feat_1300 feat_1187 feat_945 feat_743 feat_1015 feat_1128 feat_1371 feat_627 feat_74 feat_802 feat_801 feat_343 feat_297 feat_1319 feat_1195 feat_685 feat_1020 feat_1274 feat_61 feat_349 feat_953 feat_620 feat_522 feat_355 feat_1269 feat_1029 feat_853 feat_187 feat_79 feat_1282 feat_1297 feat_83 feat_645 feat_1343 feat_154
