label,cell_sentence,anon
0,IGJ MZB1 FKBP11 RPS24 FTL SSR4 GSTP1 CD27 PPIB CLIC1 TMBIM6 SUB1 OST4 AL928768.3 SPCS2 CD74 COPE RPL36AL NDUFB2 RABAC1 SDF2L1 ISG20 SSR3 LMAN2 CD63 SRGN PSME2 TRAM1 REEP5 UBE2J1 ERP29 MANF CUTA RSL1D1 MZT2B HIST1H1E ISCU EAF2 S100A4 ATP5B SEC62 CWC15 COMMD3 CHCHD10 PLP2 ZNF706 NDUFB11 SRM NDUFS5 SRP14,feat_3612 feat_9221 feat_4029 feat_1291 feat_2874 feat_3236 feat_2788 feat_2815 feat_1140 feat_3591 feat_7290 feat_1363 feat_7669 feat_7884 feat_5437 feat_3520 feat_1014 feat_5534 feat_7038 feat_6217 feat_4763 feat_9813 feat_3432 feat_7334 feat_6912 feat_6817 feat_1548 feat_7662 feat_9254 feat_8265 feat_1728 feat_7732 feat_1009 feat_4296 feat_7631 feat_3205 feat_4014 feat_5423 feat_7123 feat_8924 feat_5504 feat_7489 feat_1223 feat_1758 feat_6889 feat_8782 feat_1743 feat_5082 feat_6394 feat_8635
1,GNLY NKG7 FTL RPS24 JUNB PTPRCAP PSME2 PPDPF RBX1 SEPT7 LAT IFITM2 PTPRC CDK6 S100A4 FYB SRGN IGBP1 IFITM1 GZMB LDHB NDUFA11 IDH2 TXNIP GSTP1 DNAJC1 IL32 PPIA EID1 GATA3 TPM3 RPL36AL HCST COPE GZMH SPON2 S100A10 FCER1G SIT1 CAPG GYPC GIMAP7 ERP29 HIGD2A ATP6V0E1 EIF4A1 CD52 BTG1 DDX5 LAMTOR4,feat_2666 feat_4913 feat_2874 feat_1291 feat_7375 feat_4624 feat_1548 feat_2299 feat_1469 feat_7004 feat_4377 feat_7112 feat_6244 feat_5987 feat_7123 feat_9708 feat_6817 feat_6069 feat_6652 feat_3876 feat_4687 feat_7876 feat_5188 feat_6476 feat_2788 feat_7637 feat_3650 feat_9151 feat_1820 feat_1413 feat_2747 feat_5534 feat_5106 feat_1014 feat_3501 feat_4932 feat_3051 feat_2165 feat_1308 feat_2200 feat_5784 feat_4533 feat_1728 feat_6886 feat_6898 feat_9708 feat_8942 feat_4733 feat_7448 feat_8978
1,LTB CD52 GYPC RPS24 S100A10 GIMAP7 LY6E NPM1 ATP5J2 RPL36AL PTPRCAP LCK CD3D LDHB CWC15 FTL AES IL32 BTG1 EIF4A2 HNRNPA1 VIM NDUFB11 TRAPPC1 HIGD2A JAK1 ISG20 CLIC1 ANXA1 S100A4 C19orf43 JUNB NDUFS5 CRIP1 PPDPF EIF3L IGBP1 CD27 LBH OST4 PPIG ATP6V0E1 CUTA BST2 NDUFB10 GPX1 SIT1 HNRNPK SRGN LIMS1,feat_4328 feat_8942 feat_5784 feat_1291 feat_3051 feat_4533 feat_7493 feat_8954 feat_4288 feat_5534 feat_4624 feat_8700 feat_3742 feat_4687 feat_7489 feat_2874 feat_4255 feat_3650 feat_4733 feat_9597 feat_7136 feat_8753 feat_1743 feat_3385 feat_6886 feat_9868 feat_9813 feat_3591 feat_3753 feat_7123 feat_7376 feat_7375 feat_6394 feat_1562 feat_2299 feat_8036 feat_6069 feat_2815 feat_6160 feat_7669 feat_9638 feat_6898 feat_1009 feat_5605 feat_5895 feat_4053 feat_1308 feat_4782 feat_6817 feat_6522
0,HLA-DRA LYZ CD74 HLA-DRB1 FTL CST3 HLA-DPB1 JUNB S100A6 AP2S1 S100A4 GPX1 HLA-DRB5 FCER1G HLA-DPA1 S100A10 FOS TOMM7 LST1 GPX4 CTSS CLIC1 TYROBP HLA-DQA1 RPS24 S100A9 GSTP1 HLA-DQA2 CD37 HLA-DQB1 CD52 NPM1 C19orf53 CFP RPL36AL PPIA EIF4A1 HIGD2A ID2 HNRNPA1 CPVL EIF3L HLA-DMA TCEB2 C1orf162 RNASET2 VIM FCN1 RNF167 IFI30,feat_9426 feat_4627 feat_3520 feat_3453 feat_2874 feat_2965 feat_1083 feat_7375 feat_5447 feat_2736 feat_7123 feat_4053 feat_4259 feat_2165 feat_6812 feat_3051 feat_2520 feat_4296 feat_7917 feat_9860 feat_6923 feat_3591 feat_8829 feat_9741 feat_1291 feat_4129 feat_2788 feat_1067 feat_4027 feat_8479 feat_8942 feat_8954 feat_2101 feat_3066 feat_5534 feat_9151 feat_9708 feat_6886 feat_7420 feat_7136 feat_7452 feat_8036 feat_2955 feat_2897 feat_8840 feat_3975 feat_8753 feat_3548 feat_1985 feat_7466
0,FTL S100A4 S100A6 JUNB AIF1 LST1 CFD TYROBP PSAP CD74 CHCHD10 IFITM2 CST3 HLA-DPB1 SRGN IFI30 HLA-DPA1 FCER1G C19orf43 ICAM3 HLA-DRB1 CD52 HLA-DRA CTSS IFITM3 C10orf54 COX7C CALM1 VIM GPX4 FCGR3A BTG1 ATP5J2 PSME2 ATP6V1G1 SPI1 C1orf162 RSL1D1 GIMAP7 H1FX ADSL H2AFY PLAC8 RNASET2 MARCKSL1 RPS24 ARF6 LDHA EIF4A1 PILRA,feat_2874 feat_7123 feat_5447 feat_7375 feat_4184 feat_7917 feat_6736 feat_8829 feat_3675 feat_3520 feat_1758 feat_7112 feat_2965 feat_1083 feat_6817 feat_7466 feat_6812 feat_2165 feat_7376 feat_8617 feat_3453 feat_8942 feat_9426 feat_6923 feat_7086 feat_9981 feat_1693 feat_8923 feat_8753 feat_9860 feat_6375 feat_4733 feat_4288 feat_1548 feat_7095 feat_2241 feat_8840 feat_4296 feat_4533 feat_8284 feat_3666 feat_8635 feat_3212 feat_3975 feat_9766 feat_1291 feat_5539 feat_2276 feat_9708 feat_7776
1,CD74 FTL LTB HLA-DPA1 HLA-DRA RPS24 TAGLN2 CD52 RPL36AL CD37 SEC62 BTG1 PTPRCAP VIM JUNB NPM1 C6orf48 CD3D SRP14 SRSF7 LDHB DDX5 RPL39 CD79A TOMM7 TIMM13 CD27 SOD1 TXNIP S100A4 CLIC1 HNRNPK NAP1L1 C1orf162 ZFAS1 HLA-DRB1 SUPT4H1 HLA-DPB1 ZFP36L2 IL32 MZT2B GIMAP7 HNRNPA1 GGNBP2 SKP1 GYPC EIF3E SSR3 OST4 NFKBIA,feat_3520 feat_2874 feat_4328 feat_6812 feat_9426 feat_1291 feat_3327 feat_8942 feat_5534 feat_4027 feat_5504 feat_4733 feat_4624 feat_8753 feat_7375 feat_8954 feat_7369 feat_3742 feat_8635 feat_2267 feat_4687 feat_7448 feat_8347 feat_2649 feat_4296 feat_2704 feat_2815 feat_3658 feat_6476 feat_7123 feat_3591 feat_4782 feat_7194 feat_8840 feat_6568 feat_3453 feat_6615 feat_1083 feat_9854 feat_3650 feat_7631 feat_4533 feat_7136 feat_4163 feat_1078 feat_5784 feat_7649 feat_3432 feat_7669 feat_4361
0,NKG7 GNLY CLIC3 IL32 FTL CCL5 CD7 HNRNPA1 GSTP1 TXNIP SRGN CALM1 EIF4A1 CTSW RPL36AL SPON2 CD247 NPM1 S100A4 VIM PTPRCAP PLAC8 GZMM PHB C19orf43 RHOC TCEB2 RPS24 IFITM2 IDH2 GABARAPL2 PSMD13 LDHB TYROBP CD63 IGFBP7 IFITM1 NDUFA11 PPDPF GZMB CST7 LY6E PNN SUMO2 CLIC1 CCL4 C1orf162 ZNHIT1 CD52 GSTK1,feat_4913 feat_2666 feat_3308 feat_3650 feat_2874 feat_4902 feat_6001 feat_7136 feat_2788 feat_6476 feat_6817 feat_8923 feat_9708 feat_4725 feat_5534 feat_4932 feat_1589 feat_8954 feat_7123 feat_8753 feat_4624 feat_3212 feat_2445 feat_9417 feat_7376 feat_4375 feat_2897 feat_1291 feat_7112 feat_5188 feat_1468 feat_9459 feat_4687 feat_8829 feat_6912 feat_6786 feat_6652 feat_7876 feat_2299 feat_3876 feat_3516 feat_7493 feat_2620 feat_9415 feat_3591 feat_3478 feat_8840 feat_6205 feat_8942 feat_7035
0,FTL CD74 S100A4 CTSS LST1 FCER1G HLA-DRB1 PSAP TYROBP AIF1 HLA-DRA FCGR3A CST3 IFITM3 IFITM2 S100A6 POLD4 FCN1 LRRC25 PILRA HLA-DPA1 LYZ S100A10 SPI1 STXBP2 LGALS3 SELT HLA-DRB5 DDX5 GSTP1 HSP90AB1 PSMA7 EIF4A1 RHOC ATP5O RPS24 TMEM176B FGR ERP29 CFD RBX1 HLA-DPB1 CCDC109B TYMP VIM TPM3 LDHA TALDO1 ITGB2 TKT,feat_2874 feat_3520 feat_7123 feat_6923 feat_7917 feat_2165 feat_3453 feat_3675 feat_8829 feat_4184 feat_9426 feat_6375 feat_2965 feat_7086 feat_7112 feat_5447 feat_8803 feat_3548 feat_2587 feat_7776 feat_6812 feat_4627 feat_3051 feat_2241 feat_8040 feat_4377 feat_8618 feat_4259 feat_7448 feat_2788 feat_8569 feat_8264 feat_9708 feat_4375 feat_4802 feat_1291 feat_8756 feat_1773 feat_1728 feat_6736 feat_1469 feat_1083 feat_8580 feat_7484 feat_8753 feat_2747 feat_2276 feat_1944 feat_3838 feat_8938
0,CD74 LYZ HLA-DRA CST3 HLA-DPB1 HLA-DPA1 FTL HLA-DRB1 VIM S100A4 C1orf162 HLA-DQA2 LST1 HLA-DQA1 GSTP1 RPS24 AMICA1 CLIC1 HLA-DQB1 SRGN FCER1G LDHA TYROBP TAGLN2 S100A6 CFP PPIA COX7C YWHAB TIMP1 EIF4A1 HLA-DMB S100A10 GPX1 ARL4C IL1B NDUFB10 DDX5 C19orf43 PSMD7 IFI30 RNH1 HLA-DRB5 TYMP ATP5O TMBIM6 ANXA5 ERP29 ATP5J2 ABI3,feat_3520 feat_4627 feat_9426 feat_2965 feat_1083 feat_6812 feat_2874 feat_3453 feat_8753 feat_7123 feat_8840 feat_1067 feat_7917 feat_9741 feat_2788 feat_1291 feat_7453 feat_3591 feat_8479 feat_6817 feat_2165 feat_2276 feat_8829 feat_3327 feat_5447 feat_3066 feat_9151 feat_1693 feat_4979 feat_8779 feat_9708 feat_9893 feat_3051 feat_4053 feat_6083 feat_8156 feat_5895 feat_7448 feat_7376 feat_3283 feat_7466 feat_3093 feat_4259 feat_7484 feat_4802 feat_7290 feat_2225 feat_1728 feat_4288 feat_1074
0,GNLY NKG7 GIMAP7 JUNB FTL LTB BTG1 LDHB RPL36AL RPS24 CD7 PPDPF EIF3L CD3E HNRNPA1 NAP1L1 DDX5 NPM1 PTPRCAP AES GZMB CD52 CD3D CLIC3 TOMM7 EIF3G CD27 GZMA GZMH PTPRC PPP2R5C MZT2B OST4 CST7 NOP10 IFITM2 C19orf53 IFITM1 S100A10 C19orf43 CLIC1 EIF4A1 S100A4 GYPC NEDD8 HCST SPON2 ATP6V0E1 HOPX GZMM,feat_2666 feat_4913 feat_4533 feat_7375 feat_2874 feat_4328 feat_4733 feat_4687 feat_5534 feat_1291 feat_6001 feat_2299 feat_8036 feat_6127 feat_7136 feat_7194 feat_7448 feat_8954 feat_4624 feat_4255 feat_3876 feat_8942 feat_3742 feat_3308 feat_4296 feat_5126 feat_2815 feat_1423 feat_3501 feat_6244 feat_4933 feat_7631 feat_7669 feat_3516 feat_9719 feat_7112 feat_2101 feat_6652 feat_3051 feat_7376 feat_3591 feat_9708 feat_7123 feat_5784 feat_7189 feat_5106 feat_4932 feat_6898 feat_8063 feat_2445
1,GZMA CD52 CD3D GZMK PTPRCAP CD74 IL32 TMBIM6 HNRNPA1 AES RPS24 C19orf43 HLA-DPB1 TRAF3IP3 GBP2 TRAPPC1 CD27 NPM1 CD3E DHRS7 COPE FTL SRP14 CALM3 SRGN CD37 RPL36AL PPIG MZT2B LTB SIT1 CALM1 EVL S100A6 LAMTOR4 JUNB PKM IDH2 ARL6IP5 CORO1B S100A4 COX7C LDHB BTG1 ALOX5AP NDUFA1 HLA-DMA ISG20 POLD4 DYNLRB1,feat_1423 feat_8942 feat_3742 feat_5577 feat_4624 feat_3520 feat_3650 feat_7290 feat_7136 feat_4255 feat_1291 feat_7376 feat_1083 feat_1371 feat_8775 feat_3385 feat_2815 feat_8954 feat_6127 feat_9477 feat_1014 feat_2874 feat_8635 feat_5718 feat_6817 feat_4027 feat_5534 feat_9638 feat_7631 feat_4328 feat_1308 feat_8923 feat_2740 feat_5447 feat_8978 feat_7375 feat_2649 feat_5188 feat_8244 feat_5375 feat_7123 feat_1693 feat_4687 feat_4733 feat_6910 feat_4758 feat_2955 feat_9813 feat_8803 feat_9805
1,CD74 HLA-DRA LTB GNLY FTL HLA-DPB1 CD79A RPS24 HLA-DRB1 NKG7 POLR2G PPDPF CD79B IL32 CLIC1 HLA-DPA1 CD37 PTPRCAP TAGLN2 MS4A1 CD52 GZMH S100A4 GPX1 PLAC8 NPM1 CST7 CD53 HLA-DRB5 PPIA JUNB PSMD13 CALM1 NDUFA4 H2AFJ ITGB2 HLA-DQA1 VIM HIGD2A DDX5 SRGN CTSW LAMTOR4 CD164 PSMB2 CCL5 HCST S100A6 ATP6V1G1 TPM3,feat_3520 feat_9426 feat_4328 feat_2666 feat_2874 feat_1083 feat_2649 feat_1291 feat_3453 feat_4913 feat_6828 feat_2299 feat_7318 feat_3650 feat_3591 feat_6812 feat_4027 feat_4624 feat_3327 feat_3160 feat_8942 feat_3501 feat_7123 feat_4053 feat_3212 feat_8954 feat_3516 feat_3836 feat_4259 feat_9151 feat_7375 feat_9459 feat_8923 feat_6255 feat_2998 feat_3838 feat_9741 feat_8753 feat_6886 feat_7448 feat_6817 feat_4725 feat_8978 feat_9079 feat_8067 feat_4902 feat_5106 feat_5447 feat_7095 feat_2747
0,FTL CD74 HLA-DPA1 HLA-DRB1 AIF1 CST3 TYROBP C1QB JUNB FCER1G LST1 HLA-DPB1 HLA-DRA PSAP FCGR3A IFI30 TMEM176B HLA-DRB5 CD37 S100A4 CD52 SPI1 C1QA NAP1L1 FCN1 CTSS ATP6V1G1 BTG1 SRGN COX7C CLIC1 TXNIP IL32 SRP14 EVL PSME2 POLD4 UQCRFS1 NDUFAB1 EIF4A2 CFD LYZ DDX5 LDHB TKT EIF4A1 HSP90AB1 RHOC HLA-DQA1 VIM,feat_2874 feat_3520 feat_6812 feat_3453 feat_4184 feat_2965 feat_8829 feat_9745 feat_7375 feat_2165 feat_7917 feat_1083 feat_9426 feat_3675 feat_6375 feat_7466 feat_8756 feat_4259 feat_4027 feat_7123 feat_8942 feat_2241 feat_7819 feat_7194 feat_3548 feat_6923 feat_7095 feat_4733 feat_6817 feat_1693 feat_3591 feat_6476 feat_3650 feat_8635 feat_2740 feat_1548 feat_8803 feat_6942 feat_4313 feat_9597 feat_6736 feat_4627 feat_7448 feat_4687 feat_8938 feat_9708 feat_8569 feat_4375 feat_9741 feat_8753
1,LTB BTG1 GIMAP7 FTL NPM1 JUNB CD3D LDHB AES IL32 VIM EIF4A1 CD52 PTPRCAP HNRNPA1 ITM2A CD7 CALM1 EIF4A2 PPA1 C19orf43 CD27 NDUFB11 GSTK1 TOMM7 SRP14 RPS24 NAP1L1 EIF3E COX7C DDX5 PPDPF DNAJB1 CLIC1 ICAM3 ISCU TBC1D10C SSB CCNI ZFAS1 CXCR4 TAGLN2 CD37 FOS NCOR1 NBEAL1 MEAF6 NDUFS5 PARK7 EID1,feat_4328 feat_4733 feat_4533 feat_2874 feat_8954 feat_7375 feat_3742 feat_4687 feat_4255 feat_3650 feat_8753 feat_9708 feat_8942 feat_4624 feat_7136 feat_4273 feat_6001 feat_8923 feat_9597 feat_9152 feat_7376 feat_2815 feat_1743 feat_7035 feat_4296 feat_8635 feat_1291 feat_7194 feat_7649 feat_1693 feat_7448 feat_2299 feat_2125 feat_3591 feat_8617 feat_4014 feat_7566 feat_5828 feat_2826 feat_6568 feat_3293 feat_3327 feat_4027 feat_2520 feat_3423 feat_1349 feat_9015 feat_6394 feat_9306 feat_1820
1,FTL JUNB S100A4 IL32 CCL5 PTPRCAP BTG1 CALM1 C6orf48 SSR4 NDFIP1 S100A6 ID2 DUSP2 CD52 SRP14 LTB VIM MZT2B GPX4 NPM1 FOS AMICA1 GSTK1 RPS24 ARF6 EVL CSTB HCST SNHG8 COPE NFKBIA LDHB HIGD2A TOMM7 CD3E ANAPC16 PSMA7 MAD2L2 KLF6 CD47 CLIC1 C10orf54 NDUFA8 LAMTOR4 RPL36AL SAP18 PLAC8 ITGB2 IL7R,feat_2874 feat_7375 feat_7123 feat_3650 feat_4902 feat_4624 feat_4733 feat_8923 feat_7369 feat_3236 feat_7447 feat_5447 feat_7420 feat_8037 feat_8942 feat_8635 feat_4328 feat_8753 feat_7631 feat_9860 feat_8954 feat_2520 feat_7453 feat_7035 feat_1291 feat_5539 feat_2740 feat_8576 feat_5106 feat_6245 feat_1014 feat_4361 feat_4687 feat_6886 feat_4296 feat_6127 feat_3996 feat_8264 feat_2829 feat_2709 feat_4916 feat_3591 feat_9981 feat_9494 feat_8978 feat_5534 feat_2452 feat_3212 feat_3838 feat_7056
1,CD52 NOSIP PPIA CALM1 S100A4 FTL VIM S100A10 PPDPF C19orf43 RPS24 TMBIM6 PTPRCAP CD53 GSTK1 NEDD8 IL2RG OST4 CLIC1 SRP14 FDX1 TAGLN2 SLTM HIGD2A LAMTOR4 GPX1 EIF3E RPL36AL ANAPC16 CRIP1 ERP29 MAD1L1 TMIGD2 EVL CD4 ALKBH7 CD7 GTF3C6 RNASET2 CCT3 LDHB AES HMGA1 CUTA POLR2G ZFP36L2 NDUFA4 CCNI SPCS2 PPM1G,feat_8942 feat_7360 feat_9151 feat_8923 feat_7123 feat_2874 feat_8753 feat_3051 feat_2299 feat_7376 feat_1291 feat_7290 feat_4624 feat_3836 feat_7035 feat_7189 feat_9476 feat_7669 feat_3591 feat_8635 feat_7062 feat_3327 feat_8510 feat_6886 feat_8978 feat_4053 feat_7649 feat_5534 feat_3996 feat_1562 feat_1728 feat_9428 feat_9686 feat_2740 feat_7174 feat_2926 feat_6001 feat_4144 feat_3975 feat_5431 feat_4687 feat_4255 feat_8918 feat_1009 feat_6828 feat_9854 feat_6255 feat_2826 feat_5437 feat_9603
1,CCL5 LDHB FTL IL32 NPM1 GZMK JUNB DUSP2 BTG1 CALM1 NOSIP CD7 HCST CTSW C1orf162 NAP1L1 CD52 CD3G HNRNPA1 NDNL2 PTPRCAP CD74 EIF4A1 ANP32B ATP6V0E1 NKG7 GATA3 RPL36AL ANXA1 PIK3IP1 PSME2 MIF ID2 DDX5 SEPT7 S100A6 SOD1 RPS24 LAMTOR4 S100A4 OST4 GIMAP7 RGS10 CD3E DNAJC1 HIST1H1E IFITM2 TXNIP ZFP36L2 CLIC1,feat_4902 feat_4687 feat_2874 feat_3650 feat_8954 feat_5577 feat_7375 feat_8037 feat_4733 feat_8923 feat_7360 feat_6001 feat_5106 feat_4725 feat_8840 feat_7194 feat_8942 feat_6130 feat_7136 feat_6132 feat_4624 feat_3520 feat_9708 feat_9629 feat_6898 feat_4913 feat_1413 feat_5534 feat_3753 feat_5880 feat_1548 feat_8944 feat_7420 feat_7448 feat_7004 feat_5447 feat_3658 feat_1291 feat_8978 feat_7123 feat_7669 feat_4533 feat_9828 feat_6127 feat_7637 feat_3205 feat_7112 feat_6476 feat_9854 feat_3591
1,LTB CD52 S100A4 GIMAP7 BTG1 RNASET2 NPM1 HNRNPA1 PTPRCAP EVL PPDPF AES TXNIP SOD1 CD3D PPIA S100A6 S100A10 FTL CD37 SKP1 CUTA CD27 CD3E DDX5 EIF3E LDHB JUNB ATP6V0E1 SRP14 PPIB ERP29 HCST LGALS3 NOSIP HSPB1 IL7R TPR RPL36AL IL2RG ADD3 IL32 TALDO1 VIM NAP1L1 RPS24 GYPC GSTK1 IFITM2 EIF3D,feat_4328 feat_8942 feat_7123 feat_4533 feat_4733 feat_3975 feat_8954 feat_7136 feat_4624 feat_2740 feat_2299 feat_4255 feat_6476 feat_3658 feat_3742 feat_9151 feat_5447 feat_3051 feat_2874 feat_4027 feat_1078 feat_1009 feat_2815 feat_6127 feat_7448 feat_7649 feat_4687 feat_7375 feat_6898 feat_8635 feat_1140 feat_1728 feat_5106 feat_4377 feat_7360 feat_7953 feat_7056 feat_4393 feat_5534 feat_9476 feat_3510 feat_3650 feat_1944 feat_8753 feat_7194 feat_1291 feat_5784 feat_7035 feat_7112 feat_8661
1,LTB BTG1 CD52 RPS24 CCL5 IL32 FTL IL7R IFITM2 S100A4 CLIC1 LDHA LDHB CALM1 CD3D JUNB PTPRCAP GIMAP7 S100A6 PARK7 ANXA1 S100A10 UBE2F SRP14 CNN2 TAGLN2 NDUFA11 AES SKP1 HNRNPA1 NPM1 PRF1 TRAPPC1 ID2 TOMM7 PSMD7 TRAF3IP3 SDF2L1 SNHG8 EIF3E SAP18 CAPG CLPP PPIB ALKBH7 EIF3G ISG20 TEX264 CCR7 PSMB6,feat_4328 feat_4733 feat_8942 feat_1291 feat_4902 feat_3650 feat_2874 feat_7056 feat_7112 feat_7123 feat_3591 feat_2276 feat_4687 feat_8923 feat_3742 feat_7375 feat_4624 feat_4533 feat_5447 feat_9306 feat_3753 feat_3051 feat_7043 feat_8635 feat_3291 feat_3327 feat_7876 feat_4255 feat_1078 feat_7136 feat_8954 feat_6153 feat_3385 feat_7420 feat_4296 feat_3283 feat_1371 feat_4763 feat_6245 feat_7649 feat_2452 feat_2200 feat_8586 feat_1140 feat_2926 feat_5126 feat_9813 feat_8103 feat_6260 feat_7437
0,FTL S100A4 LST1 IFITM2 AIF1 FCGR3A TYROBP FCER1G CTSS IFITM3 CST3 FCN1 S100A6 ITGB2 PSAP LRRC25 HLA-DPA1 RNASET2 LGALS3 CFD ATP5B NOP10 CD74 STXBP2 SRGN CALM3 JUNB RPS24 GPX4 LYZ PILRA TIMP1 CD4 SKP1 PPDPF HLA-DRB1 PSMA7 SAP18 RPL36AL CD53 RPS27L SUMO2 DDX5 S1PR4 CFP TMEM176B EIF3L NDUFA4 OSTF1 LY6E,feat_2874 feat_7123 feat_7917 feat_7112 feat_4184 feat_6375 feat_8829 feat_2165 feat_6923 feat_7086 feat_2965 feat_3548 feat_5447 feat_3838 feat_3675 feat_2587 feat_6812 feat_3975 feat_4377 feat_6736 feat_8924 feat_9719 feat_3520 feat_8040 feat_6817 feat_5718 feat_7375 feat_1291 feat_9860 feat_4627 feat_7776 feat_8779 feat_7174 feat_1078 feat_2299 feat_3453 feat_8264 feat_2452 feat_5534 feat_3836 feat_7323 feat_9415 feat_7448 feat_8647 feat_3066 feat_8756 feat_8036 feat_6255 feat_8298 feat_7493
0,FTL S100A4 CD74 FCER1G S100A6 AIF1 HLA-DRB1 HLA-DPA1 TYROBP IFITM2 LST1 HLA-DRB5 CTSS HLA-DRA FCGR3A CST3 TYMP GSTP1 VIM JUNB CD37 PSME2 TALDO1 RPS24 MIEN1 POLD4 CTSD SRGN TMEM176B GPX4 RNH1 C10orf54 NDUFA11 CLIC1 CD79B ANP32B HLA-DPB1 LYZ IFI30 PSAP S100A10 RNASET2 HNRNPA1 PSMC5 BST2 HSP90AB1 ABI3 PILRA LAMTOR4 PPIA,feat_2874 feat_7123 feat_3520 feat_2165 feat_5447 feat_4184 feat_3453 feat_6812 feat_8829 feat_7112 feat_7917 feat_4259 feat_6923 feat_9426 feat_6375 feat_2965 feat_7484 feat_2788 feat_8753 feat_7375 feat_4027 feat_1548 feat_1944 feat_1291 feat_7647 feat_8803 feat_9852 feat_6817 feat_8756 feat_9860 feat_3093 feat_9981 feat_7876 feat_3591 feat_7318 feat_9629 feat_1083 feat_4627 feat_7466 feat_3675 feat_3051 feat_3975 feat_7136 feat_5321 feat_5605 feat_8569 feat_1074 feat_7776 feat_8978 feat_9151
1,GNLY LTB S100A4 IFITM2 IL32 NKG7 CD52 GZMB C19orf43 RPS24 S100A10 NOSIP BTG1 CALM1 TAGLN2 PPDPF AES SOD1 LDHB HNRNPA1 DDX5 EIF3G FTL CD3G CD3D JUNB NAP1L1 CCL5 CCDC167 CALM3 CUTA TYROBP DEK CD7 TXN EIF4A1 GIMAP7 PTPRCAP GSTK1 DYNLRB1 HIGD2A CD3E CD27 VIM NDUFA4 CST7 RNASET2 CD300A PPIA SRP14,feat_2666 feat_4328 feat_7123 feat_7112 feat_3650 feat_4913 feat_8942 feat_3876 feat_7376 feat_1291 feat_3051 feat_7360 feat_4733 feat_8923 feat_3327 feat_2299 feat_4255 feat_3658 feat_4687 feat_7136 feat_7448 feat_5126 feat_2874 feat_6130 feat_3742 feat_7375 feat_7194 feat_4902 feat_2264 feat_5718 feat_1009 feat_8829 feat_7016 feat_6001 feat_3182 feat_9708 feat_4533 feat_4624 feat_7035 feat_9805 feat_6886 feat_6127 feat_2815 feat_8753 feat_6255 feat_3516 feat_3975 feat_7934 feat_9151 feat_8635
1,JUNB FTL LDHB RPS24 HCST NPM1 CD52 SRP14 GZMK EIF3L LTB BTG1 COX7C CD3E IL32 HNRNPA1 NOSIP HIGD2A EIF4A2 GIMAP7 VIM PTPRCAP ANAPC16 PPDPF RPL36AL ZFAS1 ZNF706 CD37 GZMM CD3D CD7 ATP6V0E1 CAP1 C9orf78 ATP6V1G1 PSMA7 YWHAB HSPB1 CHCHD10 CLIC1 LDHA HSP90AB1 TRAPPC1 CCL5 CCR7 S100A6 CCNI DUSP2 CD74 GYPC,feat_7375 feat_2874 feat_4687 feat_1291 feat_5106 feat_8954 feat_8942 feat_8635 feat_5577 feat_8036 feat_4328 feat_4733 feat_1693 feat_6127 feat_3650 feat_7136 feat_7360 feat_6886 feat_9597 feat_4533 feat_8753 feat_4624 feat_3996 feat_2299 feat_5534 feat_6568 feat_8782 feat_4027 feat_2445 feat_3742 feat_6001 feat_6898 feat_5732 feat_7311 feat_7095 feat_8264 feat_4979 feat_7953 feat_1758 feat_3591 feat_2276 feat_8569 feat_3385 feat_4902 feat_6260 feat_5447 feat_2826 feat_8037 feat_3520 feat_5784
0,FTL S100A4 LTB TYROBP FCGR3A CTSS JUNB FCER1G S100A6 CFD PPDPF CD37 LST1 S100A10 CD74 RPS24 GSTP1 HNRNPA1 SPI1 RPL36AL TIMP1 AIF1 NPM1 RNASET2 PSME2 PSAP EIF3E ICAM3 DDX5 ANXA1 VIM LAMTOR4 LYZ CD52 TYMP SF3B2 CCNI NDUFA2 RNF138 LAMTOR1 GLRX SUPT4H1 PRDX6 ABI3 SRGN HLA-DRA IFITM2 CST3 POLR2G ATP6V0E1,feat_2874 feat_7123 feat_4328 feat_8829 feat_6375 feat_6923 feat_7375 feat_2165 feat_5447 feat_6736 feat_2299 feat_4027 feat_7917 feat_3051 feat_3520 feat_1291 feat_2788 feat_7136 feat_2241 feat_5534 feat_8779 feat_4184 feat_8954 feat_3975 feat_1548 feat_3675 feat_7649 feat_8617 feat_7448 feat_3753 feat_8753 feat_8978 feat_4627 feat_8942 feat_7484 feat_2205 feat_2826 feat_2182 feat_4256 feat_9521 feat_5489 feat_6615 feat_1603 feat_1074 feat_6817 feat_9426 feat_7112 feat_2965 feat_6828 feat_6898
