label,cell_sentence,anon
0,GNLY NKG7 FGFBP2 PRF1 GZMB CCL5 CD247 CST7 SRGN GZMH CYBA SPON2 GZMA S1PR5 VAMP8 FLOT1 HOPX PSMB6 PRMT2 CCL4 RBM3 ARL6IP5 YWHAB ATP6V1F PSME1 POLR2E PTPRCAP LYAR DERL1 PRSS23 CD48 NDUFB8-1 C5orf56 SERPINB1 S100A11 TTC38 HINT1 SDPR SND1 NOP58 OAS1 SSBP1 PRNP ATP6V0E2 GIMAP4 MMADHC TYROBP CEBPB MTERFD1 PNPLA8,feat_186 feat_1321 feat_332 feat_701 feat_909 feat_1116 feat_110 feat_1195 feat_699 feat_908 feat_1071 feat_321 feat_383 feat_1255 feat_184 feat_442 feat_345 feat_1084 feat_1374 feat_1118 feat_576 feat_276 feat_1211 feat_544 feat_900 feat_1230 feat_766 feat_327 feat_636 feat_776 feat_102 feat_709 feat_398 feat_429 feat_82 feat_1361 feat_397 feat_216 feat_543 feat_221 feat_859 feat_551 feat_1186 feat_554 feat_556 feat_202 feat_1293 feat_1216 feat_630 feat_541
1,GZMK CCL5 COTL1 LTB CAPZB HINT1 HLA-DRB1 CDC42EP3 UBB FUS CYB5B TIGIT CD37 EIF3D TRAF3IP3 RBM39 HSP90AA1 SMDT1 YIPF3 FYB SELL CNPY3 EIF5 DEF6 IFI35 AP3M2 RP5-1028K7.2 TMBIM6 SMIM7 ORAI1 HLA-DPA1 PTPRCAP NKG7 PSMB6 CD2 LIX1L BNIP2 DNAJA1 S100A11 FLOT1 SHARPIN CASP4 XXbac-BPG299F13.17 KLHL24 GPATCH4 AIF1 PHF3 ANAPC13 HLA-DPB1 SMARCD1,feat_382 feat_1116 feat_1068 feat_446 feat_14 feat_397 feat_454 feat_165 feat_1097 feat_1045 feat_1061 feat_284 feat_1319 feat_1349 feat_129 feat_1203 feat_951 feat_1357 feat_472 feat_377 feat_115 feat_469 feat_953 feat_464 feat_1132 feat_615 feat_1125 feat_820 feat_1274 feat_866 feat_460 feat_766 feat_1321 feat_1084 feat_72 feat_74 feat_983 feat_648 feat_82 feat_442 feat_643 feat_781 feat_444 feat_310 feat_94 feat_449 feat_475 feat_296 feat_461 feat_822
1,LTB NKG7 PTPRCAP UBB CTSW SRSF5 UBE2L6 UBE2D2 HELQ ATP5H APOBEC3G KLRG1 PTGDR CAPZB STOML2 TRAPPC3 HINT1 SND1 S100A6 GZMA HSP90AA1 RBM3 CD96 CASP4 CRTC2 POLR2E THEM4 ATP5D SELPLG NCR3 ACAP1 PRMT2 MFSD10 TXNDC17 CD160 LAMTOR1 C1orf162 GSTP1 BTN3A2 ANAPC4 HDAC2 SARS C14orf166 RFC1 PHF14 ARPC5L TPD52L2 NUDT1 SLC39A3 PQBP1,feat_446 feat_1321 feat_766 feat_1097 feat_761 feat_934 feat_744 feat_404 feat_358 feat_1151 feat_1354 feat_805 feat_918 feat_14 feat_651 feat_33 feat_397 feat_543 feat_85 feat_383 feat_951 feat_576 feat_283 feat_781 feat_87 feat_1230 feat_81 feat_1231 feat_851 feat_448 feat_1090 feat_1374 feat_326 feat_1086 feat_75 feat_770 feat_68 feat_769 feat_439 feat_335 feat_487 feat_62 feat_917 feat_337 feat_510 feat_664 feat_1226 feat_507 feat_1236 feat_577
0,GNLY CCL5 NKG7 TYROBP GZMA CTSW CYBA PTPRCAP CCL4 CD247 S100A6 GZMB HOPX EIF5 ATP5D UBB CST7 LYAR FGFBP2 UBE2L6 AKR1C3 UBE2D3 GIMAP7 PTGDR LIMD2 SAT1 FCER1G HLA-DPA1 CLEC2B SELL TRAF3IP3 SRP9 TIMMDC1 C1orf162 APOBEC3G BBX ZNF688 CAPZB PSME1 PRF1 SRGN STK17A HINT1 RGS19 SAT2 PCMT1 LTB CASC7 PMF1 DIS3,feat_186 feat_1116 feat_1321 feat_1293 feat_383 feat_761 feat_1071 feat_766 feat_1118 feat_110 feat_85 feat_909 feat_345 feat_953 feat_1231 feat_1097 feat_1195 feat_327 feat_332 feat_744 feat_681 feat_361 feat_555 feat_918 feat_1143 feat_571 feat_106 feat_460 feat_807 feat_115 feat_129 feat_136 feat_286 feat_68 feat_1354 feat_281 feat_1042 feat_14 feat_900 feat_701 feat_699 feat_518 feat_397 feat_1228 feat_1094 feat_500 feat_446 feat_640 feat_93 feat_887
1,NKG7 KLRG1 PRF1 IL32 PTPRCAP GNLY CCL5 LTB CTSW HINT1 S100A6 CCL3 FCER1G SRGN ID2 TYROBP PNRC1 CYBA ARL4A KIF5B UBB CD37 S100A11 RASGRP2 ARPC1B RORA FGFBP2 SMDT1 ATP6V0E1 SRP9 ATP5O GADD45B RBM3 GIMAP7 GZMB EIF1B CST7 TMBIM6 IDH3G PPIG CD48 HOPX ACAP1 SH3GLB1 PSMA7 LYPLA1 ABRACL UBE2D3 OCIAD1 TMBIM4-1,feat_1321 feat_805 feat_701 feat_1019 feat_766 feat_186 feat_1116 feat_446 feat_761 feat_397 feat_85 feat_1117 feat_106 feat_699 feat_152 feat_1293 feat_480 feat_1071 feat_511 feat_690 feat_1097 feat_1319 feat_82 feat_757 feat_536 feat_985 feat_332 feat_1357 feat_423 feat_136 feat_1368 feat_1235 feat_576 feat_555 feat_909 feat_254 feat_1195 feat_820 feat_602 feat_206 feat_102 feat_345 feat_1090 feat_52 feat_1223 feat_619 feat_494 feat_361 feat_341 feat_837
1,NKG7 CCL5 GNLY SRGN LITAF HINT1 PTPRCAP CYBA CST7 XCL2 NONO SAT1 VAMP8 GIMAP4 YWHAB GTF3A GZMH PSMC5 ARF4 SNW1 SRSF3 HLA-DPA1 HLA-DRB1 UBB BNIP2 CYB5B UBE2D3 CTSW APOBEC3G ARL2BP SMDT1 MAT2A IRF7 ZAP70 EIF5B TMEM87B CTNNBL1 MTIF3 ATP6V1F METTL8 SND1 PRF1 LRCH4 TASP1 ITPA SNRPB CYP27A1 ERV3-1 CCM2 STK17A,feat_1321 feat_1116 feat_186 feat_699 feat_1027 feat_397 feat_766 feat_1071 feat_1195 feat_112 feat_586 feat_571 feat_184 feat_556 feat_1211 feat_875 feat_908 feat_1144 feat_273 feat_943 feat_467 feat_460 feat_454 feat_1097 feat_983 feat_1061 feat_361 feat_761 feat_1354 feat_1052 feat_1357 feat_183 feat_724 feat_189 feat_190 feat_192 feat_1208 feat_876 feat_544 feat_207 feat_543 feat_701 feat_537 feat_1191 feat_1184 feat_1183 feat_227 feat_524 feat_522 feat_518
0,ATP5SL NKG7 CCL5 CST7 CASP4 TYROBP GZMA CTSW FGFBP2 GNLY PRF1 SRGN XCL2 TTC38 LITAF FCER1G ARPC1B GZMH PSMA7 CYBA CAPZB HNRNPM HSP90AA1 PTGDS LGALS1 SRSF5 ARPC4 NCR3 ATP6V1F CTSS PSME1 LUC7L3 DEF6 MFSD10 ABI3 ARF6 TERF2IP PDIA3 S100A6 PRMT2 ZC3H15 S1PR5 TMEM9B PTPRCAP GSTP1 PCNA PLEKHF1 RTFDC1 YWHAB ITGB7,feat_1306 feat_1321 feat_1116 feat_1195 feat_781 feat_1293 feat_383 feat_761 feat_332 feat_186 feat_701 feat_699 feat_112 feat_1361 feat_1027 feat_106 feat_536 feat_908 feat_1223 feat_1071 feat_14 feat_1251 feat_951 feat_676 feat_1351 feat_934 feat_243 feat_448 feat_544 feat_77 feat_900 feat_1140 feat_464 feat_326 feat_1138 feat_916 feat_1067 feat_972 feat_85 feat_1374 feat_213 feat_1255 feat_731 feat_766 feat_769 feat_1187 feat_1289 feat_1219 feat_1211 feat_823
1,LTB IL32 RBM3 CCL5 CTSW PSME1 LGALS3 CASP4 RAB11B GLRX3 UBE2D2 TOMM40 ARPC1B FERMT3 ATP6V0E1 NKG7 CD48 FNTA PLEKHF1 TMEM199 HLA-DRB1 CDV3 HLA-DMB CSNK2B NCR3 ABT1 ARL6IP5 PDIA3 PTPRCAP USP8 CD2 SPPL2A ARPP19 TCF12 LMAN2 LAMTOR5 RORA SPON2 RAB8B ATP5SL KLRB1 YIPF3 RAD23A SNRPB ZC3H15 STK17A CST7 GTF3A MRP63 RALY,feat_446 feat_1019 feat_576 feat_1116 feat_761 feat_900 feat_922 feat_781 feat_1249 feat_720 feat_404 feat_1311 feat_536 feat_756 feat_423 feat_1321 feat_102 feat_618 feat_1289 feat_1108 feat_454 feat_294 feat_458 feat_450 feat_448 feat_441 feat_276 feat_972 feat_766 feat_975 feat_72 feat_976 feat_978 feat_980 feat_425 feat_63 feat_985 feat_321 feat_988 feat_1306 feat_806 feat_472 feat_1266 feat_1183 feat_213 feat_518 feat_1195 feat_875 feat_874 feat_1200
0,CST7 GNLY GZMB NKG7 CCL5 CCL4 PRF1 UBB CYBA CTSW GZMA TYROBP FGFBP2 PTPRCAP MARCKSL1 ABI3 IL32 SRGN RBM3 MTERFD2 ICAM2 ECHDC1 LIMD2 PRMT2 UBE2D3 ATP5D S100A6 LMAN2 FCER1G RBM39 XCL2 AP3S1 LITAF CCL3 RFC1 IFT20 ACD TERF2IP SLBP TMEM165 CIAPIN1 ZNF276 ARPC4 AATF DCAF8 CD48 FCGR3A SELL BABAM1 FAM32A,feat_1195 feat_186 feat_909 feat_1321 feat_1116 feat_1118 feat_701 feat_1097 feat_1071 feat_761 feat_383 feat_1293 feat_332 feat_766 feat_30 feat_1138 feat_1019 feat_699 feat_576 feat_236 feat_1146 feat_489 feat_1143 feat_1374 feat_361 feat_1231 feat_85 feat_425 feat_106 feat_1203 feat_112 feat_393 feat_1027 feat_1117 feat_337 feat_1106 feat_1060 feat_1067 feat_323 feat_343 feat_1053 feat_1074 feat_243 feat_1122 feat_100 feat_102 feat_107 feat_115 feat_1276 feat_1272
0,ZNF32 NKG7 CCL5 IL32 GZMA GZMH LGALS1 PRF1 CTSW UBB CCL4 GTF3A HLA-DPB1 CD37 ABI3 PSME1 PTPRCAP ID2 SRGN IDH3G LYAR CCL3 ITPA FCGR3A SRSF5 GIMAP4 CASP4 RGS19 CLIC3 MAP3K8 PSMA7 TMEM50A NDUFB10 PSMD7 HOPX TMBIM6 HLA-DPA1 CD48 DHX15 TBCB ACAP1 PLEKHB2 DCAF8 TOP2B YWHAB UBXN4 NXT2 MRE11A AGPAT1 HLA-DRB1,feat_691 feat_1321 feat_1116 feat_1019 feat_383 feat_908 feat_1351 feat_701 feat_761 feat_1097 feat_1118 feat_875 feat_461 feat_1319 feat_1138 feat_900 feat_766 feat_152 feat_699 feat_602 feat_327 feat_1117 feat_1184 feat_107 feat_934 feat_556 feat_781 feat_1228 feat_678 feat_689 feat_1223 feat_18 feat_1017 feat_1064 feat_345 feat_820 feat_460 feat_102 feat_334 feat_1295 feat_1090 feat_198 feat_100 feat_248 feat_1211 feat_201 feat_594 feat_779 feat_453 feat_454
0,NKG7 GNLY LGALS1 GZMA CYBA GZMB PRF1 CTSW PTPRCAP S100A6 SRGN IGFBP7 FCER1G FGFBP2 AKR1C3 ATP5D APOBEC3G CST7 DYNLT1 UBB RBM3 PDIA3 CLIC3 TYROBP PSME1 BAZ2A GZMH KLRB1 HINT1 PSMB8 SH3KBP1 PRSS57 PSMA7 KIR2DL3 HDDC3 LIMD2 GTF3A SRP9 RPN2 FAM107B SCP2 CD47 ITGB7 ABI3 ARL6IP5 OTUB1 ID2 FCGR3A CDC37 VDAC3,feat_1321 feat_186 feat_1351 feat_383 feat_1071 feat_909 feat_701 feat_761 feat_766 feat_85 feat_699 feat_346 feat_106 feat_332 feat_681 feat_1231 feat_1354 feat_1195 feat_503 feat_1097 feat_576 feat_972 feat_678 feat_1293 feat_900 feat_832 feat_908 feat_806 feat_397 feat_457 feat_568 feat_1229 feat_1223 feat_1332 feat_1005 feat_1143 feat_875 feat_136 feat_1206 feat_686 feat_44 feat_282 feat_823 feat_1138 feat_276 feat_755 feat_152 feat_107 feat_1254 feat_616
1,CCL5 NKG7 ZMAT5 PTPRCAP LTB CST7 HLA-DPB1 GZMK GZMH GZMA APOBEC3G S100A6 SF3B5 GABARAPL2 LYAR HINT1 RBM3 HOPX PSME1 KLRG1 HLA-DMA IL32 CYBA GRSF1 CD2 COTL1 UBB PSMA7 CD48 HSP90AA1 UBE2D2 YWHAB UBE2D3 ISY1 TMBIM6 CTSW FAM32A HLA-DPA1 SELPLG PRDX1 UBXN4 SDHAF2 LIMD2 GIMAP4 YPEL3 C5orf56 UBE2L6 ARL6IP5 ARPC5L GIMAP2,feat_1116 feat_1321 feat_1346 feat_766 feat_446 feat_1195 feat_461 feat_382 feat_908 feat_383 feat_1354 feat_85 feat_496 feat_1065 feat_327 feat_397 feat_576 feat_345 feat_900 feat_805 feat_459 feat_1019 feat_1071 feat_348 feat_72 feat_1068 feat_1097 feat_1223 feat_102 feat_951 feat_404 feat_1211 feat_361 feat_291 feat_820 feat_761 feat_1272 feat_460 feat_851 feat_41 feat_201 feat_750 feat_1143 feat_556 feat_1040 feat_398 feat_744 feat_276 feat_664 feat_557
1,PPP6C CRELD2 CCL5 IL32 CYBA GZMH CST7 FGFBP2 ARL6IP5 NKG7 LYAR FBXO7 ACAP1 CASP4 UBB SRSF5 ATP6V0E1 CCDC91 PRF1 NPRL2 S100A11 ATP6V1D LIMD2 SF3B5 STX11 ICAM2 PSMB6 CD160 NOL7 GIT2 CD2 BLOC1S1 CD47 GIMAP5 TRAF3IP3 DRAM2 CTSW SYVN1 NKAP GIMAP7 LAMP2 LMAN2 C14orf166 ARPC5L COMMD8 COTL1 ABT1 ILF3-AS1 POLR2E SNX3,feat_665 feat_1363 feat_1116 feat_1019 feat_1071 feat_908 feat_1195 feat_332 feat_276 feat_1321 feat_327 feat_1347 feat_1090 feat_781 feat_1097 feat_934 feat_423 feat_813 feat_701 feat_269 feat_82 feat_928 feat_1143 feat_496 feat_497 feat_1146 feat_1084 feat_75 feat_434 feat_854 feat_72 feat_827 feat_282 feat_558 feat_129 feat_64 feat_761 feat_760 feat_597 feat_555 feat_598 feat_425 feat_917 feat_664 feat_340 feat_1068 feat_441 feat_1256 feat_1230 feat_484
0,NKG7 CCL5 GNLY CTSW HOPX CYBA GZMB IL32 TYROBP PTPRCAP CCL4 CD247 PSME1 PRF1 S100A6 RBM3 FGFBP2 CST7 GZMH CCL3 SF3B5 CD48 SRGN UBB ID2 GIMAP7 SRA1 HBA1 GZMA CAPZB PARP1 CELF1 FCGR3A NDUFB10 TMEM219 ATP6V0E1 CLIC3 LIMD2 LAMTOR1 SRSF5 SAMSN1 SPG20 UBE2D3 C4orf3 PRSS23 SH3KBP1 SNRPB ZC3H15 MYL9 PPIG,feat_1321 feat_1116 feat_186 feat_761 feat_345 feat_1071 feat_909 feat_1019 feat_1293 feat_766 feat_1118 feat_110 feat_900 feat_701 feat_85 feat_576 feat_332 feat_1195 feat_908 feat_1117 feat_496 feat_102 feat_699 feat_1097 feat_152 feat_555 feat_406 feat_1009 feat_383 feat_14 feat_138 feat_741 feat_107 feat_1017 feat_1038 feat_423 feat_678 feat_1143 feat_770 feat_934 feat_1367 feat_878 feat_361 feat_367 feat_776 feat_568 feat_1183 feat_213 feat_1205 feat_206
0,NKG7 GNLY RRAGC CYBA GZMB CST7 CTSW ARPC1B GZMA DUSP10 UBB GIMAP7 FERMT3 S100A6 HOPX SRGN PTPRCAP LIMD2 FCER1G HNRNPM ID2 RAB7A HSP90AA1 VMAC GZMH SMDT1 SF3B5 SRSF5 GIMAP2 SPON2 FCGR3A PSMB8 UBE2D3 SELL LTB CD160 NCR3 PRF1 TRIM69 ACAP1 PSMD14 MMADHC CAPN12 CCDC115 NDUFA12 ACTN4 SRPR ORAI1 VAMP5 RBM3,feat_1321 feat_186 feat_34 feat_1071 feat_909 feat_1195 feat_761 feat_536 feat_383 feat_131 feat_1097 feat_555 feat_756 feat_85 feat_345 feat_699 feat_766 feat_1143 feat_106 feat_1251 feat_152 feat_290 feat_951 feat_1243 feat_908 feat_1357 feat_496 feat_934 feat_557 feat_321 feat_107 feat_457 feat_361 feat_115 feat_446 feat_75 feat_448 feat_701 feat_974 feat_1090 feat_203 feat_202 feat_1300 feat_197 feat_843 feat_1299 feat_790 feat_866 feat_185 feat_576
1,CCL5 GTF3A LGALS1 IL32 RBM3 ATP5A1 TRAF3IP3 CD48 PTPRCAP LYAR GBP4 PSME1 SRSF3 LIMD2 LYPLA1 ID2 CYBA EIF3D ATP5D PAFAH1B1 HOPX S100A11 LITAF CD37 GIMAP5 ARPC1B HINT1 GIMAP4 DNAJC2 CXXC1 CIDEB CMTM7 DERL1 MED30 C17orf59 RFXANK UBB PPP1R2 PARL USP36 EIF5 PNRC1 TMBIM6 LYRM2 C12orf10 TNFRSF1A POLR2I PSMC6 NAPRT1 CLNS1A,feat_1116 feat_875 feat_1351 feat_1019 feat_576 feat_1176 feat_129 feat_102 feat_766 feat_327 feat_56 feat_900 feat_467 feat_1143 feat_619 feat_152 feat_1071 feat_1349 feat_1231 feat_1080 feat_345 feat_82 feat_1027 feat_1319 feat_558 feat_536 feat_397 feat_556 feat_539 feat_1177 feat_907 feat_250 feat_636 feat_635 feat_1095 feat_1285 feat_1097 feat_316 feat_312 feat_1157 feat_953 feat_480 feat_820 feat_481 feat_824 feat_799 feat_1294 feat_919 feat_642 feat_774
0,GZMB CYBA GNLY NKG7 C9orf142 PRF1 CTSW GZMA CCL4 GZMH FCER1G CCL5 ID2 PSMA7 GFER CST7 PSME1 SRSF3 ARHGDIA PCNA GSTP1 UBB LIMD2 PTPRCAP ABI3 SRGN IGFBP7 SF3B5 HSP90AA1 EWSR1 SELL CLIC3 CCND2 H2AFY PDIA3 ATP6V0E1 HNRNPM GTF3A RPN2 GIMAP7 YWHAB EFHD2 CAPZB VAPA GSTO1 SLC50A1 GNAI2 UQCRC1 CD48 ARPC1B,feat_909 feat_1071 feat_186 feat_1321 feat_677 feat_701 feat_761 feat_383 feat_1118 feat_908 feat_106 feat_1116 feat_152 feat_1223 feat_1018 feat_1195 feat_900 feat_467 feat_1161 feat_1187 feat_769 feat_1097 feat_1143 feat_766 feat_1138 feat_699 feat_346 feat_496 feat_951 feat_1345 feat_115 feat_678 feat_797 feat_402 feat_972 feat_423 feat_1251 feat_875 feat_1206 feat_555 feat_1211 feat_12 feat_14 feat_1171 feat_712 feat_91 feat_268 feat_261 feat_102 feat_536
1,CCL5 ID2 PTPRCAP CYBA CD37 RBM39 CAPZB IL32 LTB C14orf1 UBB TMBIM6 SRSF3 GADD45B RIC3 UBXN1 DYNLT1 EWSR1 SCP2 GTF3A STK17A CHMP4A RBM3 LYAR S100A11 ATP6V0E1 SELL ATP5O CD48 FYB NKG7 FUS PRDX4 TBCB GTPBP6 FBXO21 TRAF3IP3 RGS19 GIMAP5 TTPAL PCSK7 ATP6V1F SHARPIN CRTC2 ZAP70 SELPLG ATP5D MID1IP1 SRP9 BABAM1,feat_1116 feat_152 feat_766 feat_1071 feat_1319 feat_1203 feat_14 feat_1019 feat_446 feat_941 feat_1097 feat_820 feat_467 feat_1235 feat_730 feat_752 feat_503 feat_1345 feat_44 feat_875 feat_518 feat_903 feat_576 feat_327 feat_82 feat_423 feat_115 feat_1368 feat_102 feat_377 feat_1321 feat_1045 feat_570 feat_1295 feat_563 feat_860 feat_129 feat_1228 feat_558 feat_1210 feat_785 feat_544 feat_643 feat_87 feat_189 feat_851 feat_1231 feat_573 feat_136 feat_1276
1,CCL5 NKG7 IL32 SAT1 CYBA EIF3D HOPX SRGN GIMAP7 GIMAP2 SRSF3 SH3KBP1 ARL6IP5 GZMK SDHB HMGXB4 IDI1 GZMA S100A6 DDB2 YPEL3 CD48 LITAF STK17A PTPRCAP TINF2 CST7 ARPC1B MKKS DNAJC15 CAPZA2 BLVRA CCDC115 SIRPG MYCBP2 GTF3A PPA2 ATP5D VAMP8 RNF139 FBXL14 STAU2 TYROBP SPSB2 CLEC2B TRAF3IP3 IL27RA BLOC1S1 ORMDL2 TSSC1,feat_1116 feat_1321 feat_1019 feat_571 feat_1071 feat_1349 feat_345 feat_699 feat_555 feat_557 feat_467 feat_568 feat_276 feat_382 feat_13 feat_1348 feat_680 feat_383 feat_85 feat_740 feat_1040 feat_102 feat_1027 feat_518 feat_766 feat_906 feat_1195 feat_536 feat_1190 feat_882 feat_542 feat_519 feat_197 feat_1182 feat_888 feat_875 feat_362 feat_1231 feat_184 feat_637 feat_795 feat_625 feat_1293 feat_802 feat_807 feat_129 feat_1267 feat_827 feat_828 feat_151
1,PSMG2 SH3KBP1 GMPR2 ELL CCL5 GZMK CD37 CYBA IL32 PSMA7 ATP5O PSMB8 UBB SAT1 UBXN1 TNFSF10 NKG7 ARHGDIA LIMD2 FUS HDAC2 CD2 RBM5 HINT1 PTPRCAP ATP6V0E1 ARF6 BTN3A2 ITM2A NDUFB8-1 CD96 SRSF3 GIMAP4 PRDX3 GIMAP7 SELL LYAR CD247 MFSD10 CHMP4A TMEM14B TRAF3IP3 TCP1 GBP1 PTGDR LMAN2 DYNLT1 LITAF NCR3 XRRA1,feat_1172 feat_568 feat_905 feat_1283 feat_1116 feat_382 feat_1319 feat_1071 feat_1019 feat_1223 feat_1368 feat_457 feat_1097 feat_571 feat_752 feat_305 feat_1321 feat_1161 feat_1143 feat_1045 feat_487 feat_72 feat_267 feat_397 feat_766 feat_423 feat_916 feat_439 feat_588 feat_709 feat_283 feat_467 feat_556 feat_714 feat_555 feat_115 feat_327 feat_110 feat_326 feat_903 feat_433 feat_129 feat_506 feat_55 feat_918 feat_425 feat_503 feat_1027 feat_448 feat_773
1,GNLY NKG7 LGALS1 HOPX GZMK SRGN HSP90AA1 CTSW PSME1 CST7 LTB XCL1 SELL GZMA FCER1G SRSF5 XCL2 SAT1 PDIA3 CD48 SUMO3 MPC2 CD2 ID2 TMBIM4-1 DDX17 CAT VPS28 SMCO4 FLOT1 CD96 ITM2A SERPINB1 TRAF3IP3 CD37 PTPRCAP GABARAPL2 RPN2 S100A6 TLE4 POLR2E SRSF3 LUC7L3 MINA LIMD2 ICAM2 IDH3G UBB SPPL2A HVCN1,feat_186 feat_1321 feat_1351 feat_345 feat_382 feat_699 feat_951 feat_761 feat_900 feat_1195 feat_446 feat_113 feat_115 feat_383 feat_106 feat_934 feat_112 feat_571 feat_972 feat_102 feat_1372 feat_111 feat_72 feat_152 feat_837 feat_1353 feat_734 feat_645 feat_777 feat_442 feat_283 feat_588 feat_429 feat_129 feat_1319 feat_766 feat_1065 feat_1206 feat_85 feat_657 feat_1230 feat_467 feat_1140 feat_279 feat_1143 feat_1146 feat_602 feat_1097 feat_976 feat_855
0,C14orf1 GNLY CCL3 CCL4 NKG7 PHF3 CCL5 PSMA7 ZMAT3 ID2 UBB CTSW C9orf142 FGFBP2 SRGN PTPRCAP SRSF5 PRF1 SELL LIMD2 APOBEC3G KLRG1 TMCO1 GADD45B CD247 XCL2 CSNK1A1 PNRC1 SNX3 FCGR3A FCER1G TRAF3IP3 GPS1 HOPX C5orf56 GIMAP7 PSMB8 C1orf86 TINF2 S100A11 CASP4 CNPY3 TRIM69 ACADVL PLD4 PDIA3 GGNBP2 GYG1 IFT20 TMBIM6,feat_941 feat_186 feat_1117 feat_1118 feat_1321 feat_475 feat_1116 feat_1223 feat_306 feat_152 feat_1097 feat_761 feat_677 feat_332 feat_699 feat_766 feat_934 feat_701 feat_115 feat_1143 feat_1354 feat_805 feat_109 feat_1235 feat_110 feat_112 feat_414 feat_480 feat_484 feat_107 feat_106 feat_129 feat_1164 feat_345 feat_398 feat_555 feat_457 feat_3 feat_906 feat_82 feat_781 feat_469 feat_974 feat_1088 feat_957 feat_972 feat_1120 feat_299 feat_1106 feat_820
1,TMX2 LTB S100A6 CCL5 IL32 GZMA ARL6IP5 HSP90AA1 RBM25 HINT1 GIMAP7 GIMAP4 UBB PSME1 ARPC1B RBM3 VAMP8 CYBA LIMD2 CD48 SRSF3 RAB7A SRGN CTSW FNTA FAM96B GIMAP5 PTPRCAP LAMTOR1 CSNK2B NOL7 UBXN1 SERPINB1 CD37 ATG16L1 SNX5 ACADM PSMC5 RBM39 SEC31A ATP5C1 SCP2 SELL ATP5A1 NKG7 CAPZA2 AHSA1 SAT1 RAB9A CD247,feat_745 feat_446 feat_85 feat_1116 feat_1019 feat_383 feat_276 feat_951 feat_936 feat_397 feat_555 feat_556 feat_1097 feat_900 feat_536 feat_576 feat_184 feat_1071 feat_1143 feat_102 feat_467 feat_290 feat_699 feat_761 feat_618 feat_1058 feat_558 feat_766 feat_770 feat_450 feat_434 feat_752 feat_429 feat_1319 feat_233 feat_1192 feat_48 feat_1144 feat_1203 feat_356 feat_682 feat_44 feat_115 feat_1176 feat_1321 feat_542 feat_942 feat_571 feat_567 feat_110
1,GOSR2 NKG7 CCL5 IL32 PTPRCAP CST7 FGFBP2 UBB CTSW ERH GZMA PSME1 PRF1 ARPC1B GZMH PSMA7 TMBIM6 HLA-DPB1 CYBA PDIA3 DYNLL1 RASGRP2 VAMP5 FCGR3A APOBEC3G SELL GTF3A AHSA1 PTPN7 FUS GPR56 UBE2D3 RCE1 S100A11 PLEKHF1 AKR1C3 SNRPB C9orf142 FBXO7 RBM3 PHPT1 GIMAP7 GADD45B ICAM2 USP7 RP11-792A8.4 GZMB CISH ARPC4 ZNF799,feat_1137 feat_1321 feat_1116 feat_1019 feat_766 feat_1195 feat_332 feat_1097 feat_761 feat_933 feat_383 feat_900 feat_701 feat_536 feat_908 feat_1223 feat_820 feat_461 feat_1071 feat_972 feat_863 feat_757 feat_185 feat_107 feat_1354 feat_115 feat_875 feat_942 feat_124 feat_1045 feat_1054 feat_361 feat_765 feat_82 feat_1289 feat_681 feat_1183 feat_677 feat_1347 feat_576 feat_675 feat_555 feat_1235 feat_1146 feat_1024 feat_527 feat_909 feat_271 feat_243 feat_1264
0,CSRP1 GNLY KIAA1429 NKG7 S100B GZMA GZMB PSME1 PRF1 FGFBP2 TYROBP GIMAP7 CCL3 CYBA PTPRCAP IL32 CCL4 SRGN GSTP1 KLRG1 C9orf142 TNFSF10 DIAPH1 SNRPB MUM1 LIMD2 FCER1G FUS UBB S100A6 C5orf56 CST7 LUC7L3 ATP5A1 CD37 APOBEC3G RNF7 TMBIM6 SAMD3 LAMTOR1 NDUFA2 CTSW CAPZB HINT1 C1orf162 ICAM2 VPS28 ADD1 TIMM22 ZAP70,feat_123 feat_186 feat_629 feat_1321 feat_1373 feat_383 feat_909 feat_900 feat_701 feat_332 feat_1293 feat_555 feat_1117 feat_1071 feat_766 feat_1019 feat_1118 feat_699 feat_769 feat_805 feat_677 feat_305 feat_409 feat_1183 feat_1233 feat_1143 feat_106 feat_1045 feat_1097 feat_85 feat_398 feat_1195 feat_1140 feat_1176 feat_1319 feat_1354 feat_297 feat_820 feat_490 feat_770 feat_407 feat_761 feat_14 feat_397 feat_68 feat_1146 feat_645 feat_325 feat_1075 feat_189
