label,cell_sentence,anon
0,CST3 FCER1G LST1 COTL1 TYROBP AIF1 H2AFY HLA-DPB1 LGALS1 HLA-DPA1 USP20 SAT1 S100A6 FCGR3A CYBA HLA-DRB1 CTSS IFITM3 S100A11 PYCARD SRGN UBB CD37 CEBPB ARPC1B NPC2 LINC00936 TNFSF10 EIF3D PSME1 CD48 PICALM TMBIM6 MAF1 UBE2D3 ABRACL MARCKSL1 NKG7 TRAF3IP3 SH3GLB1 FCN1 CSNK1A1 SNRPB GIMAP7 CSNK2B CAPZB LIMD2 TNFSF13B HLA-DQA1 HERPUD2,feat_1104 feat_105 feat_400 feat_984 feat_1189 feat_402 feat_357 feat_415 feat_1252 feat_414 feat_620 feat_526 feat_83 feat_107 feat_987 feat_407 feat_75 feat_665 feat_80 feat_966 feat_645 feat_1008 feat_1216 feat_1123 feat_491 feat_865 feat_780 feat_271 feat_1248 feat_830 feat_100 feat_720 feat_760 feat_594 feat_325 feat_447 feat_26 feat_1221 feat_126 feat_52 feat_626 feat_367 feat_1093 feat_507 feat_403 feat_10 feat_1059 feat_825 feat_408 feat_474
0,SIVA1 U2SURP COTL1 LST1 CTSS FCN1 AIF1 CYBA TYROBP S100A6 TYMP FCGR3A FCER1G CST3 CD48 S100A11 ARPC1B LGALS1 RBM3 HLA-DPA1 CD47 FAM32A C1orf162 CD37 NPC2 UBB TALDO1 CEBPB RGS19 ARL6IP5 GIMAP4 SAT1 CAPZB CNPY3 DYNLL1 SCPEP1 CDC37 IFITM3 ID2 PSMB8 FGL2 RNF7 ATP6V0E1 LGALS3 FPR1 NAPRT1 STX11 NFU1 HSP90AA1 HNRNPM,feat_885 feat_265 feat_984 feat_400 feat_75 feat_626 feat_402 feat_987 feat_1189 feat_83 feat_1267 feat_107 feat_105 feat_1104 feat_100 feat_80 feat_491 feat_1252 feat_530 feat_414 feat_251 feat_1171 feat_67 feat_1216 feat_865 feat_1008 feat_668 feat_1123 feat_1134 feat_244 feat_508 feat_526 feat_10 feat_424 feat_798 feat_1055 feat_1156 feat_665 feat_146 feat_411 feat_487 feat_264 feat_375 feat_850 feat_1223 feat_592 feat_449 feat_163 feat_880 feat_1155
0,SLFN5 GCA LST1 CST3 SAT1 AIF1 SH3BP1 S100A6 LGALS1 COTL1 CYBA TYROBP FCER1G FCN1 NARS HLA-DPA1 ARPC1B GSTP1 FCGR3A CTSS HLA-DPB1 NPC2 S100A11 CEBPB SRGN NCF2 HLA-DRB1 PSMB8 CD37 IFITM3 SRSF5 ABI3 PPT1 UBB ATP5O C5orf56 PYCARD TYMP TALDO1 VAMP8 C1orf162 CD48 LTB TNFSF13B TNFSF10 C5AR1 PSMB6 ACAP1 EIF2S1 ATP6V0E1,feat_1025 feat_186 feat_400 feat_1104 feat_526 feat_402 feat_1251 feat_83 feat_1252 feat_984 feat_987 feat_1189 feat_105 feat_626 feat_1090 feat_414 feat_491 feat_713 feat_107 feat_75 feat_415 feat_865 feat_80 feat_1123 feat_645 feat_118 feat_407 feat_411 feat_1216 feat_665 feat_861 feat_1050 feat_32 feat_1008 feat_1271 feat_353 feat_966 feat_1267 feat_668 feat_171 feat_67 feat_100 feat_399 feat_825 feat_271 feat_1211 feat_996 feat_1003 feat_857 feat_375
1,S100A8 S100A6 FCER1G FCN1 IL1RAP CYBA CTSS CST3 SRGN MS4A6A LST1 SDHB LGALS1 AIF1 HLA-DPA1 PLBD1 TYROBP SAT1 GPX1 GRSF1 NCF2 NCOA4 GRN LAMTOR1 TYMP COTL1 ARPC1B GIMAP4 MPST FGL2 WNK1 S100A11 NDUFB10 H2AFY HLA-DPB1 SMCO4 C1orf162 STX11 ZYX LINC00936 DNAJC7 C20orf27 FERMT3 C19orf24 RP11-349A22.5 ALDH2 TMEM9B PSMA7 VAMP8 RPPH1,feat_82 feat_83 feat_105 feat_626 feat_279 feat_987 feat_75 feat_1104 feat_645 feat_691 feat_400 feat_9 feat_1252 feat_402 feat_414 feat_750 feat_1189 feat_526 feat_236 feat_310 feat_118 feat_641 feat_1047 feat_714 feat_1267 feat_984 feat_491 feat_508 feat_1249 feat_487 feat_737 feat_80 feat_936 feat_357 feat_415 feat_721 feat_67 feat_449 feat_503 feat_780 feat_1037 feat_1095 feat_702 feat_1138 feat_851 feat_793 feat_675 feat_1129 feat_171 feat_827
1,SAT1 CYBA CST3 HLA-DPB1 HLA-DPA1 TYROBP LGALS1 S100A6 COTL1 GSTP1 AIF1 TYMP LST1 HLA-DRB1 NPC2 S100A11 FCER1G S100A8 LGALS3 APOBEC3A CTSS FCN1 GPX1 FCGRT SRGN IFITM3 LGALS2 PNRC1 APOBEC3B BTN3A2 HLA-DQB1 LAIR1 UBXN1 RNF7 HLA-DMA UBE2D3 CEBPB PSMB8 ARPC1B BLVRA RBM25 ATP6V1F TAPBP ARL6IP5 SERPINB1 PHACTR1 GRN RAB7A ICAM2 TNFSF10,feat_526 feat_987 feat_1104 feat_415 feat_414 feat_1189 feat_1252 feat_83 feat_984 feat_713 feat_402 feat_1267 feat_400 feat_407 feat_865 feat_80 feat_105 feat_82 feat_850 feat_1254 feat_75 feat_626 feat_236 feat_1217 feat_645 feat_665 feat_1250 feat_433 feat_1255 feat_394 feat_409 feat_1229 feat_699 feat_264 feat_413 feat_325 feat_1123 feat_411 feat_491 feat_476 feat_863 feat_498 feat_417 feat_244 feat_381 feat_387 feat_1047 feat_256 feat_1062 feat_271
0,CST3 SAT1 FCER1G CYBA S100A6 TYROBP LST1 AIF1 S100A11 COTL1 LGALS1 IFITM3 G0S2 FCN1 CTSS NPC2 HLA-DRB1 TYMP APOBEC3A HLA-DPB1 SRGN ARPC1B LGALS3 SRSF5 FCGR3A VAMP5 PSMA7 UBB HLA-DPA1 IFI30 PNRC1 HSP90AA1 CEBPB CAPZB RBM3 ICAM2 BLOC1S1 CDA RAB7A RASGRP2 UBE2D2 ATP5D IDH2 CD48 RELT EFHD2 GRN VPS25 VAMP8 CNPY3,feat_1104 feat_526 feat_105 feat_987 feat_83 feat_1189 feat_400 feat_402 feat_80 feat_984 feat_1252 feat_665 feat_125 feat_626 feat_75 feat_865 feat_407 feat_1267 feat_1254 feat_415 feat_645 feat_491 feat_850 feat_861 feat_107 feat_172 feat_1129 feat_1008 feat_414 feat_1180 feat_433 feat_880 feat_1123 feat_10 feat_530 feat_1062 feat_765 feat_11 feat_256 feat_703 feat_359 feat_1137 feat_925 feat_100 feat_717 feat_7 feat_1047 feat_1041 feat_171 feat_424
1,HDAC9 LGALS1 CST3 TYROBP S100A8 S100A6 CYBA SAT1 CTSS AIF1 FCER1G FCN1 HLA-DPA1 HLA-DPB1 CD37 LST1 ARPC1B LGALS2 HLA-DRB1 TYMP APOBEC3A S100A11 COTL1 GSTP1 PYCARD VAMP8 PSMA7 SAT2 HSP90AA1 SRGN PSMB8 NPC2 ATP5D TALDO1 ATP6V1F GPX1 CAPZB ARRB2 LGALS3 ALDH2 SMCO4 GLTP EFHD2 NUDT5 TERF2IP HLA-DMB PNRC1 RAB7A COMMD4 LINC00936,feat_467 feat_1252 feat_1104 feat_1189 feat_82 feat_83 feat_987 feat_526 feat_75 feat_402 feat_105 feat_626 feat_414 feat_415 feat_1216 feat_400 feat_491 feat_1250 feat_407 feat_1267 feat_1254 feat_80 feat_984 feat_713 feat_966 feat_171 feat_1129 feat_1005 feat_880 feat_645 feat_411 feat_865 feat_1137 feat_668 feat_498 feat_236 feat_10 feat_995 feat_850 feat_793 feat_721 feat_790 feat_7 feat_635 feat_983 feat_412 feat_433 feat_256 feat_919 feat_780
1,S100A8 TYROBP FCER1G LGALS1 CST3 TYMP S100A6 FCN1 CTSS GSTP1 IFITM3 COTL1 S100A11 SRGN CYBA SAT1 AIF1 PSME1 LST1 HINT1 MS4A6A ARPC1B GPX1 HLA-DPA1 PYCARD FCGR2A GADD45B RAB7A ATP5C1 SNX3 PSMB8 GRN NPC2 CD48 APOBEC3A C1orf162 PLBD1 HLA-DPB1 PSMA1 FCGR1A ARPC4 CD37 STX4 VAMP5 S100A12 POLR2E IFI30 PSMD7 CCL3 FCGRT,feat_82 feat_1189 feat_105 feat_1252 feat_1104 feat_1267 feat_83 feat_626 feat_75 feat_713 feat_665 feat_984 feat_80 feat_645 feat_987 feat_526 feat_402 feat_830 feat_400 feat_351 feat_691 feat_491 feat_236 feat_414 feat_966 feat_106 feat_1142 feat_256 feat_634 feat_438 feat_411 feat_1047 feat_865 feat_100 feat_1254 feat_67 feat_750 feat_415 feat_678 feat_73 feat_216 feat_1216 feat_964 feat_172 feat_81 feat_1136 feat_1180 feat_980 feat_1028 feat_1217
0,LST1 S100A6 SAT1 COTL1 SRGN FCER1G CYBA FCGR3A AIF1 TYROBP IFITM3 CST3 ARPC1B LGALS1 TYMP CTSS CEBPB UBB S100A11 NCOA4 HLA-DRB1 ARL6IP5 PSMA7 LINC00936 TMBIM4-1 RGS19 GSTO1 HLA-DPB1 DYNLL1 PNRC1 MAFB HSP90AA1 LAMTOR1 UBXN1 NPC2 UBE2D3 CAPZB CD79B HNRNPM ARRB2 C14orf166 CD48 ABI3 ID2 HLA-DPA1 IFI35 TAPBP IGFBP7 RBM3 CCT6A,feat_400 feat_83 feat_526 feat_984 feat_645 feat_105 feat_987 feat_107 feat_402 feat_1189 feat_665 feat_1104 feat_491 feat_1252 feat_1267 feat_75 feat_1123 feat_1008 feat_80 feat_641 feat_407 feat_244 feat_1129 feat_780 feat_774 feat_1134 feat_658 feat_415 feat_798 feat_433 feat_1117 feat_880 feat_714 feat_699 feat_865 feat_325 feat_10 feat_1061 feat_1155 feat_995 feat_846 feat_100 feat_1050 feat_146 feat_414 feat_1043 feat_417 feat_308 feat_530 feat_481
1,S100A8 CDA CST3 S100A12 S100A6 TYROBP TYMP LST1 LGALS1 AIF1 GSTP1 CYBA GPX1 S100A11 ARPC1B CCL2 FYB SGK1 DYNLT1 DGKZ COA6 GNPTAB C1orf162 SMIM14 CD37 COTL1 PHF12 NUDT1 DDT UBB FCGR1A ECHDC1 TOMM40 U2SURP MED30 RETN SCPEP1 PCYT1A GBP1 PNRC1 LGALS3 AC093323.3 ASGR1 VAPA JAGN1 KIAA0040 STX11 FH RP11-139H15.1 SAT1,feat_82 feat_11 feat_1104 feat_81 feat_83 feat_1189 feat_1267 feat_400 feat_1252 feat_402 feat_713 feat_987 feat_236 feat_80 feat_491 feat_1024 feat_339 feat_446 feat_456 feat_683 feat_139 feat_784 feat_67 feat_300 feat_1216 feat_984 feat_1020 feat_460 feat_1241 feat_1008 feat_73 feat_443 feat_1207 feat_265 feat_585 feat_1151 feat_1055 feat_281 feat_55 feat_433 feat_850 feat_291 feat_1000 feat_1085 feat_218 feat_115 feat_449 feat_141 feat_904 feat_526
1,SND1 SCPEP1 S100A8 TYROBP CST3 S100A6 FCN1 GSTP1 LGALS1 FCER1G LGALS2 COTL1 AIF1 LST1 CTSS GPX1 PRKACA GNAI2 IFITM3 GRN GABARAPL2 MS4A6A PHPT1 UBE2L6 MADD CYBA HLA-DMA GIMAP4 SAT1 ABHD5 ARPC1B SRGN LGALS3 TLE4 EIF2S1 RNF168 LAMTOR1 DIDO1 VPS28 HNRNPM ZCCHC11 UBB MTCH2 SRSF5 FCGR1A MID1IP1 TMBIM4-1 C1orf162 PNRC1 PCMT1,feat_497 feat_1055 feat_82 feat_1189 feat_1104 feat_83 feat_626 feat_713 feat_1252 feat_105 feat_1250 feat_984 feat_402 feat_400 feat_75 feat_236 feat_1168 feat_237 feat_665 feat_1047 feat_981 feat_691 feat_629 feat_688 feat_684 feat_987 feat_413 feat_508 feat_526 feat_231 feat_491 feat_645 feat_850 feat_605 feat_857 feat_282 feat_714 feat_1130 feat_595 feat_1155 feat_43 feat_1008 feat_686 feat_861 feat_73 feat_527 feat_774 feat_67 feat_433 feat_452
0,TAOK3 LST1 COTL1 CST3 S100A6 FCN1 FCER1G CTSS TYROBP S100A11 SAT1 AIF1 LGALS1 CYBA HLA-DPA1 IFITM3 CWC15 GNAI2 NPC2 FCGR3A HLA-DPB1 HLA-DRB1 CD48 TYMP TNFRSF1B ARPC1B BLOC1S1 PYCARD LGALS3 PRDX1 CDC123 ARF6 LIMD2 ACTR2 NT5C PSMA7 VAMP5 C1orf162 RBM39 DNAJC7 CDC40 ARL6IP5 SDHB TALDO1 CAPZB PITHD1 APOBEC3B ATP5D LINC00936 NDUFA12,feat_797 feat_400 feat_984 feat_1104 feat_83 feat_626 feat_105 feat_75 feat_1189 feat_80 feat_526 feat_402 feat_1252 feat_987 feat_414 feat_665 feat_724 feat_237 feat_865 feat_107 feat_415 feat_407 feat_100 feat_1267 feat_6 feat_491 feat_765 feat_966 feat_850 feat_38 feat_636 feat_845 feat_1059 feat_162 feat_1070 feat_1129 feat_172 feat_67 feat_1112 feat_1037 feat_439 feat_244 feat_9 feat_668 feat_10 feat_15 feat_1255 feat_1137 feat_780 feat_781
1,CST3 FCN1 TYROBP CYBA LGALS1 S100A8 SAT1 AIF1 HLA-DRB1 GSTP1 ATP5D CTSS S100A6 ID2 PYCARD LGALS2 COTL1 SF3B5 S100A11 HLA-DPB1 CAPZB UBB CD48 FCGRT SRGN HLA-DMA PSME1 ARPC1B LST1 CD37 PNRC1 TALDO1 LGALS3 HLA-DQB1 C5AR1 TYMP HLA-DPA1 FCER1G ARPC4 RBM3 BLVRA SELPLG GPX1 C1orf86 NDUFB8-1 APOBEC3A FCGR2A ATP6V1F NCF2 QSOX1,feat_1104 feat_626 feat_1189 feat_987 feat_1252 feat_82 feat_526 feat_402 feat_407 feat_713 feat_1137 feat_75 feat_83 feat_146 feat_966 feat_1250 feat_984 feat_448 feat_80 feat_415 feat_10 feat_1008 feat_100 feat_1217 feat_645 feat_413 feat_830 feat_491 feat_400 feat_1216 feat_433 feat_668 feat_850 feat_409 feat_1211 feat_1267 feat_414 feat_105 feat_216 feat_530 feat_476 feat_788 feat_236 feat_1 feat_655 feat_1254 feat_106 feat_498 feat_118 feat_116
1,S100A8 CYBA TYROBP S100A6 LGALS1 CST3 SNX3 NDUFB8-1 IL8 SRSF3 TALDO1 PSME1 ARPC1B TMEM219 S100A11 FCN1 PSMA7 AIF1 UBE2E1 EIF3D PYCARD CD48 GPX1 GSTP1 ATP5D NKG7 RILPL2 LST1 LGALS2 COTL1 CDA SRGN SELL GNPAT SF3B5 DNAJC15 C10orf32 RNF113A CCT7 ARAP1 PGRMC1 CTSS CLNS1A VPS25 LIMD2 RELB UQCRC1 CD37 PRPF8 CCDC91,feat_82 feat_987 feat_1189 feat_83 feat_1252 feat_1104 feat_438 feat_655 feat_311 feat_421 feat_668 feat_830 feat_491 feat_959 feat_80 feat_626 feat_1129 feat_402 feat_222 feat_1248 feat_966 feat_100 feat_236 feat_713 feat_1137 feat_1221 feat_803 feat_400 feat_1250 feat_984 feat_11 feat_645 feat_114 feat_136 feat_448 feat_816 feat_657 feat_551 feat_166 feat_716 feat_550 feat_75 feat_719 feat_1041 feat_1059 feat_1208 feat_233 feat_1216 feat_993 feat_753
1,S100A8 CYBA LGALS1 LGALS2 TYROBP S100A6 AIF1 HLA-DRB1 C1orf162 CST3 CTSS FCER1G ARPC1B GSTP1 FCN1 ID2 HLA-DPB1 LST1 SAT1 IGSF6 SMAP2 PNRC1 UBXN1 NPC2 ATP5O S100A11 ATP5D GSTO1 YWHAB ATP5H MIS18BP1 GPX1 SRSF5 FPR1 SSBP1 UBB SNRPB HLA-DPA1 HLA-DMA ARRB2 FCGRT MVB12A PYCARD CD48 LYRM4 AC010642.1 SERPINB1 CCDC22 GTF3A MRP63,feat_82 feat_987 feat_1252 feat_1250 feat_1189 feat_83 feat_402 feat_407 feat_67 feat_1104 feat_75 feat_105 feat_491 feat_713 feat_626 feat_146 feat_415 feat_400 feat_526 feat_950 feat_33 feat_433 feat_699 feat_865 feat_1271 feat_80 feat_1137 feat_658 feat_1119 feat_1067 feat_844 feat_236 feat_861 feat_1223 feat_502 feat_1008 feat_1093 feat_414 feat_413 feat_995 feat_1217 feat_1176 feat_966 feat_100 feat_382 feat_1237 feat_381 feat_538 feat_809 feat_808
0,FCN1 COTL1 LST1 SAT1 CST3 TYROBP PNPLA8 AIF1 FCER1G HLA-DPA1 HLA-DPB1 CYBA CTSS SRGN IFITM3 LGALS1 FCGR3A ARPC1B CD48 NPC2 LIMD2 HLA-DRB1 PYCARD S100A11 TYMP UBXN1 UBB LINC00936 SNX3 VAMP8 H2AFY CASP4 CEBPB GSTP1 PPP1R2 CLNS1A NDUFB10 S100A6 HSP90AA1 NCOA4 EPN1 NCF2 PSMA7 MAFB UBXN4 GABARAPL2 CCDC115 MYO9B PNRC1 PDIA3,feat_626 feat_984 feat_400 feat_526 feat_1104 feat_1189 feat_495 feat_402 feat_105 feat_414 feat_415 feat_987 feat_75 feat_645 feat_665 feat_1252 feat_107 feat_491 feat_100 feat_865 feat_1059 feat_407 feat_966 feat_80 feat_1267 feat_699 feat_1008 feat_780 feat_438 feat_171 feat_357 feat_725 feat_1123 feat_713 feat_280 feat_719 feat_936 feat_83 feat_880 feat_641 feat_1235 feat_118 feat_1129 feat_1117 feat_183 feat_981 feat_180 feat_1174 feat_433 feat_899
1,ALKBH7 S100A8 S100A6 CST3 TYROBP LGALS1 CTSS NPC2 FCN1 AIF1 SAT1 CYBA COTL1 GPX1 LGALS2 GSTP1 C9orf16 NDUFB10 SRGN ARPC1B SH3GLB1 ATP5D S100A11 RAD23A LST1 EIF5 NCF2 SELL LINC00936 CD48 PNRC1 HLA-DRB1 FCGRT C1orf86 YWHAB CASP4 MRP63 SLA PSME1 RNF139 CAPZA2 ASGR1 MID1IP1 ELP5 FCER1G MTERFD1 SAT2 ATP5H RALBP1 ATP6V1F,feat_1150 feat_82 feat_83 feat_1104 feat_1189 feat_1252 feat_75 feat_865 feat_626 feat_402 feat_526 feat_987 feat_984 feat_236 feat_1250 feat_713 feat_618 feat_936 feat_645 feat_491 feat_52 feat_1137 feat_80 feat_1166 feat_400 feat_882 feat_118 feat_114 feat_780 feat_100 feat_433 feat_407 feat_1217 feat_1 feat_1119 feat_725 feat_808 feat_589 feat_830 feat_587 feat_496 feat_1000 feat_527 feat_1002 feat_105 feat_580 feat_1005 feat_1067 feat_1084 feat_498
1,CST3 CYBA FCN1 S100A8 CTSS HLA-DPA1 TYROBP LGALS1 S100A6 CD48 FCER1G LST1 COTL1 SRGN LINC00936 HLA-DRB1 S100A11 AIF1 ARRB2 SAT1 GPX1 LGALS2 GSTP1 FOLR3 ARPC1B NPC2 RBCK1 H2AFY CASP4 IFI35 GABARAPL2 HLA-DPB1 PSMA7 CCL3 VAMP8 CDA LAMTOR1 TMEM208 UBE2D3 C1orf162 SHARPIN FAM120A PFDN2 PYCARD LYPLA1 SELPLG SF3B5 STX11 ALDH2 IL1B,feat_1104 feat_987 feat_626 feat_82 feat_75 feat_414 feat_1189 feat_1252 feat_83 feat_100 feat_105 feat_400 feat_984 feat_645 feat_780 feat_407 feat_80 feat_402 feat_995 feat_526 feat_236 feat_1250 feat_713 feat_715 feat_491 feat_865 feat_1092 feat_357 feat_725 feat_1043 feat_981 feat_415 feat_1129 feat_1028 feat_171 feat_11 feat_714 feat_974 feat_325 feat_67 feat_593 feat_607 feat_102 feat_966 feat_571 feat_788 feat_448 feat_449 feat_793 feat_178
1,HBP1 GALK1 S100A8 TYROBP S100A6 CTSS FCN1 LGALS1 COTL1 ATP6V0E1 GPX1 SAT1 PNRC1 IFITM3 ARPC1B CD37 CST3 RBM3 TNFSF13B SRGN FCER1G S100A11 NPC2 FCGRT GSTP1 S100A12 ASGR1 SSBP1 ATP6V1F TALDO1 C16orf13 CYBA NDUFB10 ATP5O VAMP8 UQCRC1 PLEKHJ1 PCMT1 AIF1 DNAJC7 CTD-2006K23.1 C14orf166 ATP5D C1orf162 SH3KBP1 LGALS3 PSMB6 LST1 CSRNP1 GINM1,feat_494 feat_1073 feat_82 feat_1189 feat_83 feat_75 feat_626 feat_1252 feat_984 feat_375 feat_236 feat_526 feat_433 feat_665 feat_491 feat_1216 feat_1104 feat_530 feat_825 feat_645 feat_105 feat_80 feat_865 feat_1217 feat_713 feat_81 feat_1000 feat_502 feat_498 feat_668 feat_931 feat_987 feat_936 feat_1271 feat_171 feat_233 feat_1141 feat_452 feat_402 feat_1037 feat_1064 feat_846 feat_1137 feat_67 feat_523 feat_850 feat_996 feat_400 feat_226 feat_451
1,CST3 HLA-DPA1 S100A6 HLA-DPB1 S100A11 TYROBP COTL1 LGALS1 CYBA HLA-DRB1 AIF1 LST1 CTSS ARPC1B PSME1 FCER1G LIMD2 TYMP NPC2 HLA-DQB1 UBB FCN1 SAT1 SRGN RBM3 LGALS2 GPX1 IFITM3 IFI30 C1orf162 PSMA7 APOBEC3A VAMP8 GSTO1 PRDX1 VAMP5 S100A8 MARCKSL1 ZYX GTF3A NDUFA12 FYB DYNLL1 AC010642.1 DICER1 POLR2E HLA-DQA1 PARL HSP90AA1 SF3B5,feat_1104 feat_414 feat_83 feat_415 feat_80 feat_1189 feat_984 feat_1252 feat_987 feat_407 feat_402 feat_400 feat_75 feat_491 feat_830 feat_105 feat_1059 feat_1267 feat_865 feat_409 feat_1008 feat_626 feat_526 feat_645 feat_530 feat_1250 feat_236 feat_665 feat_1180 feat_67 feat_1129 feat_1254 feat_171 feat_658 feat_38 feat_172 feat_82 feat_26 feat_503 feat_809 feat_781 feat_339 feat_798 feat_1237 feat_877 feat_1136 feat_408 feat_277 feat_880 feat_448
1,SIAH2 LGALS1 S100A6 TYROBP FCER1G AIF1 CTSS S100A8 LST1 CST3 HLA-DPB1 DYNLT1 SAT1 IFITM3 ATP5C1 EIF5 S100A11 VAMP8 VAMP5 TYMP COTL1 TMEM219 OCIAD1 ORMDL2 BLOC1S1 HNRNPM RBM3 TMBIM6 G0S2 RAD23A NCF2 IFI30 CCL3 PFDN2 PYCARD RASGRP4 SMCO4 INTS12 YPEL3 IGSF6 LAMTOR1 TAF6L UBXN1 GIMAP4 CIAPIN1 EXOC4 CEBPB TMEM14C RARA HLA-DRB1,feat_267 feat_1252 feat_83 feat_1189 feat_105 feat_402 feat_75 feat_82 feat_400 feat_1104 feat_415 feat_456 feat_526 feat_665 feat_634 feat_882 feat_80 feat_171 feat_172 feat_1267 feat_984 feat_959 feat_303 feat_766 feat_765 feat_1155 feat_530 feat_760 feat_125 feat_1166 feat_118 feat_1180 feat_1028 feat_102 feat_966 feat_1195 feat_721 feat_326 feat_960 feat_950 feat_714 feat_700 feat_699 feat_508 feat_970 feat_500 feat_1123 feat_385 feat_1035 feat_407
1,S100A8 CST3 TYROBP CYBA S100A6 SAT1 LSM6 GRN AIF1 ARPC1B COTL1 GPX1 SRGN LGALS1 FCER1G SERPINB1 FCN1 CTSS ATP6V1F NDUFA2 CD48 LGALS2 POLR2E PYCARD ATP6V0E1 TMEM14C S100A11 MAFB RBBP6 LAMTOR1 NPC2 SDHB GIMAP7 LST1 CTD-2267D19.2 MYADM SNX3 LINC00936 HLA-DRB1 RBM3 H2AFY GSTP1 UBB CEBPB RILPL2 DEF6 TNFSF13B DYNLL1 TYMP SELL,feat_82 feat_1104 feat_1189 feat_987 feat_83 feat_526 feat_333 feat_1047 feat_402 feat_491 feat_984 feat_236 feat_645 feat_1252 feat_105 feat_381 feat_626 feat_75 feat_498 feat_361 feat_100 feat_1250 feat_1136 feat_966 feat_375 feat_385 feat_80 feat_1117 feat_955 feat_714 feat_865 feat_9 feat_507 feat_400 feat_1036 feat_1225 feat_438 feat_780 feat_407 feat_530 feat_357 feat_713 feat_1008 feat_1123 feat_803 feat_418 feat_825 feat_798 feat_1267 feat_114
1,CST3 HLA-DPB1 TYROBP HLA-DPA1 FCN1 CYBA TNFRSF1A LGALS1 HLA-DRB1 S100A6 COTL1 AIF1 FCER1G S100A11 LST1 GSTP1 TYMP PSME1 CTSS LGALS2 GRN CEBPB SAT1 CD37 OAS1 FCGRT HLA-DQA1 GPX1 VAMP8 VPS28 CNPY3 LGALS3 HLA-DQB1 LIMD2 EIF3D CD48 PLD4 YWHAB HLA-DMB NPC2 GABARAPL2 ATP5O FGL2 PYCARD ABI3 CCL5 LAT2 SRP72 TMEM141 TMBIM4-1,feat_1104 feat_415 feat_1189 feat_414 feat_626 feat_987 feat_741 feat_1252 feat_407 feat_83 feat_984 feat_402 feat_105 feat_80 feat_400 feat_713 feat_1267 feat_830 feat_75 feat_1250 feat_1047 feat_1123 feat_526 feat_1216 feat_795 feat_1217 feat_408 feat_236 feat_171 feat_595 feat_424 feat_850 feat_409 feat_1059 feat_1248 feat_100 feat_886 feat_1119 feat_412 feat_865 feat_981 feat_1271 feat_487 feat_966 feat_1050 feat_1027 feat_484 feat_307 feat_627 feat_774
1,RNF125 CST3 S100A8 S100A6 TYROBP HLA-DPB1 LGALS1 SAT1 GPX1 S100A11 GSTP1 SRGN LST1 ARPC1B FCN1 HLA-DRB1 CEBPB HLA-DPA1 LIMD2 GRN MS4A6A COTL1 PRDX1 FCER1G CTSS HLA-DMA AIF1 CYBA ATP6V0E1 CD37 MAFB PSMA7 TALDO1 SNX3 ERH ARF6 FCGRT PYCARD NKG7 HINT1 FGL2 H2AFY SMAP2 CD48 MLX PSMB8 SRSF5 RNF7 NPC2 SAT2,feat_1087 feat_1104 feat_82 feat_83 feat_1189 feat_415 feat_1252 feat_526 feat_236 feat_80 feat_713 feat_645 feat_400 feat_491 feat_626 feat_407 feat_1123 feat_414 feat_1059 feat_1047 feat_691 feat_984 feat_38 feat_105 feat_75 feat_413 feat_402 feat_987 feat_375 feat_1216 feat_1117 feat_1129 feat_668 feat_438 feat_860 feat_845 feat_1217 feat_966 feat_1221 feat_351 feat_487 feat_357 feat_33 feat_100 feat_1039 feat_411 feat_861 feat_264 feat_865 feat_1005
0,TYROBP S100A6 LST1 CST3 LGALS1 COTL1 CYBA HLA-DPA1 AIF1 S100A11 HLA-DPB1 FCER1G ARPC4 CD48 CTSS SAT1 NDUFB8-1 PSME1 PYCARD CD79B CEBPB SMCO4 UBXN1 TNFSF10 OAS1 UBE2D3 HLA-DRB1 CD37 ARPC1B BLVRA ICAM2 CDV3 CHMP4A ARL6IP5 ARRB2 FCGR3A ARL4A PNRC1 HSP90AA1 SF3B5 TNFSF13B CSNK2B FBXO33 PSMC4 LIX1L CAPZB GNAI2 CASP4 PCSK7 TYMP,feat_1189 feat_83 feat_400 feat_1104 feat_1252 feat_984 feat_987 feat_414 feat_402 feat_80 feat_415 feat_105 feat_216 feat_100 feat_75 feat_526 feat_655 feat_830 feat_966 feat_1061 feat_1123 feat_721 feat_699 feat_271 feat_795 feat_325 feat_407 feat_1216 feat_491 feat_476 feat_1062 feat_261 feat_832 feat_244 feat_995 feat_107 feat_466 feat_433 feat_880 feat_448 feat_825 feat_403 feat_842 feat_1200 feat_72 feat_10 feat_237 feat_725 feat_729 feat_1267
