model,rung,tag,comp,label,pred,conf,route,kind,err
claude-sonnet-4-6,sc_anon,web-zero,out,1,0.5,0.1,DEFER,parsed,1
claude-sonnet-4-6,sc_anon,web-zero,out,1,0.35,0.15,DEFER,parsed,1
claude-sonnet-4-6,sc_anon,web-zero,out,0,0.55,0.15,DEFER,parsed,1
claude-sonnet-4-6,sc_anon,web-zero,out,0,0.5,0.1,DEFER,parsed,0
claude-sonnet-4-6,sc_anon,web-zero,out,0,0.5,0.1,DEFER,parsed,0
claude-sonnet-4-6,sc_anon,web-zero,out,0,0.5,0.1,DEFER,parsed,0
claude-sonnet-4-6,sc_anon,web-zero,out,0,0.5,0.1,DEFER,parsed,0
claude-sonnet-4-6,sc_anon,web-zero,out,0,0.5,0.1,DEFER,parsed,0
claude-sonnet-4-6,sc_anon,web-zero,out,0,0.5,0.1,DEFER,parsed,0
claude-sonnet-4-6,sc_anon,web-zero,out,0,0.5,0.1,DEFER,parsed,0
claude-sonnet-4-6,sc_anon,web-zero,out,0,0.55,0.15,DEFER,parsed,1
claude-sonnet-4-6,sc_anon,web-zero,out,0,0.5,0.1,DEFER,parsed,0
claude-sonnet-4-6,sc_anon,web-zero,out,0,0.35,0.15,DEFER,parsed,0
claude-sonnet-4-6,sc_anon,web-zero,out,0,0.55,0.2,DEFER,parsed,1
claude-sonnet-4-6,sc_anon,web-zero,out,0,0.5,0.1,DEFER,parsed,0
claude-sonnet-4-6,sc_anon,web-zero,out,0,0.7,0.2,DEFER,parsed,1
claude-sonnet-4-6,sc_anon,web-zero,out,0,0.5,0.1,DEFER,parsed,0
claude-sonnet-4-6,sc_anon,web-zero,out,0,0.5,0.1,DEFER,parsed,0
claude-sonnet-4-6,sc_anon,web-zero,out,0,0.55,0.15,DEFER,parsed,1
claude-sonnet-4-6,sc_anon,web-zero,out,0,0.5,0.1,DEFER,parsed,0
claude-sonnet-4-6,sc_anon,web-zero,out,0,0.55,0.15,DEFER,parsed,1
claude-sonnet-4-6,sc_anon,web-zero,out,0,0.5,0.1,DEFER,parsed,0
claude-sonnet-4-6,sc_anon,web-zero,out,0,0.5,0.1,DEFER,parsed,0
claude-sonnet-4-6,sc_anon,web-zero,out,0,0.5,0.1,DEFER,parsed,0
claude-sonnet-4-6,sc_anon,web-zero,out,0,0.5,0.1,DEFER,parsed,0
claude-sonnet-4-6,sc_anon,web-zero,out,0,0.55,0.15,DEFER,parsed,1
claude-sonnet-4-6,sc_anon,web-zero,out,0,0.55,0.15,DEFER,parsed,1
claude-sonnet-4-6,sc_anon,web-zero,out,0,0.5,0.1,DEFER,parsed,0
claude-sonnet-4-6,sc_anon,web-zero,out,0,0.5,0.1,DEFER,parsed,0
claude-sonnet-4-6,sc_anon,web-zero,out,0,0.5,0.1,DEFER,parsed,0
claude-sonnet-4-6,sc_anon,web-zero,out,0,0.5,0.1,DEFER,parsed,0
claude-sonnet-4-6,sc_anon,web-zero,out,0,0.5,0.1,DEFER,parsed,0
claude-sonnet-4-6,sc_anon,web-zero,out,0,0.45,0.1,DEFER,parsed,0
claude-sonnet-4-6,sc_anon,web-zero,out,0,0.5,0.1,DEFER,parsed,0
claude-sonnet-4-6,sc_anon,web-zero,out,0,0.5,0.1,DEFER,parsed,0
claude-sonnet-4-6,sc_anon,web-zero,out,0,0.55,0.15,DEFER,parsed,1
claude-sonnet-4-6,sc_anon,web-zero,out,0,0.5,0.1,DEFER,parsed,0
claude-sonnet-4-6,sc_anon,web-zero,out,0,0.5,0.1,DEFER,parsed,0
claude-sonnet-4-6,sc_anon,web-zero,out,0,0.55,0.15,DEFER,parsed,1
claude-sonnet-4-6,sc_anon,web-zero,out,0,0.5,0.1,DEFER,parsed,0
claude-sonnet-4-6,sc_anon,web-zero,out,0,0.25,0.15,DEFER,parsed,0
claude-sonnet-4-6,sc_anon,web-zero,out,0,0.5,0.1,DEFER,parsed,0
claude-sonnet-4-6,smiles_herg,web-zero-out,out,1,0.52,0.55,SELF,parsed,0
claude-sonnet-4-6,smiles_herg,web-zero-out,out,1,0.25,0.55,SELF,parsed,1
claude-sonnet-4-6,smiles_herg,web-zero-out,out,1,0.85,0.82,SELF,parsed,0
claude-sonnet-4-6,smiles_herg,web-zero-out,out,1,0.72,0.75,SELF,parsed,0
claude-sonnet-4-6,smiles_herg,web-zero-out,out,1,0.82,0.75,SELF,parsed,0
claude-sonnet-4-6,smiles_herg,web-zero-out,out,1,0.85,0.78,SELF,parsed,0
claude-sonnet-4-6,smiles_herg,web-zero-out,out,1,0.85,0.72,SELF,parsed,0
claude-sonnet-4-6,smiles_herg,web-zero-out,out,1,0.85,0.72,SELF,parsed,0
claude-sonnet-4-6,smiles_herg,web-zero-out,out,1,0.9,0.82,SELF,parsed,0
claude-sonnet-4-6,smiles_herg,web-zero-out,out,1,0.85,0.78,SELF,parsed,0
claude-sonnet-4-6,smiles_herg,web-zero-out,out,1,0.35,0.72,SELF,parsed,1
claude-sonnet-4-6,smiles_herg,web-zero-out,out,1,0.85,0.72,SELF,parsed,0
claude-sonnet-4-6,smiles_herg,web-zero-out,out,1,0.15,0.7,SELF,parsed,1
claude-sonnet-4-6,smiles_herg,web-zero-out,out,1,0.85,0.82,SELF,parsed,0
claude-sonnet-4-6,smiles_herg,web-zero-out,out,1,0.72,0.75,SELF,parsed,0
claude-sonnet-4-6,smiles_herg,web-zero-out,out,1,0.55,0.45,SELF,parsed,0
claude-sonnet-4-6,smiles_herg,web-zero-out,out,1,0.72,0.65,SELF,parsed,0
claude-sonnet-4-6,smiles_herg,web-zero-out,out,1,0.82,0.72,SELF,parsed,0
claude-sonnet-4-6,smiles_herg,web-zero-out,out,1,0.72,0.75,SELF,parsed,0
claude-sonnet-4-6,smiles_herg,web-zero-out,out,1,0.15,0.6,SELF,parsed,1
claude-sonnet-4-6,smiles_herg,web-zero-out,out,1,0.72,0.75,SELF,parsed,0
claude-sonnet-4-6,smiles_herg,web-zero-out,out,1,0.72,0.75,SELF,parsed,0
claude-sonnet-4-6,smiles_herg,web-zero-out,out,1,0.35,0.72,SELF,parsed,1
claude-sonnet-4-6,smiles_herg,web-zero-out,out,1,0.27,0.62,SELF,parsed,1
claude-sonnet-4-6,smiles_herg,web-zero-out,out,1,0.55,0.55,SELF,parsed,0
claude-sonnet-4-6,smiles_herg,web-zero-out,out,1,0.72,0.75,SELF,parsed,0
claude-sonnet-4-6,smiles_herg,web-zero-out,out,1,0.85,0.72,SELF,parsed,0
claude-sonnet-4-6,smiles_herg,web-zero-out,out,1,0.15,0.6,SELF,parsed,1
claude-sonnet-4-6,smiles_herg,web-zero-out,out,1,0.25,0.65,SELF,parsed,1
claude-sonnet-4-6,smiles_herg,web-zero-out,out,1,0.72,0.75,SELF,parsed,0
claude-sonnet-4-6,smiles_herg,web-zero-out,out,1,0.15,0.65,SELF,parsed,1
claude-sonnet-4-6,smiles_herg,web-zero-out,out,1,0.72,0.75,SELF,parsed,0
claude-sonnet-4-6,smiles_herg,web-zero-out,out,1,0.85,0.82,SELF,parsed,0
claude-sonnet-4-6,smiles_herg,web-zero-out,out,1,0.35,0.55,SELF,parsed,1
claude-sonnet-4-6,smiles_herg,web-zero-out,out,1,0.72,0.75,SELF,parsed,0
claude-sonnet-4-6,smiles_herg,web-zero-out,out,1,0.15,0.7,SELF,parsed,1
claude-sonnet-4-6,smiles_herg,web-zero-out,out,1,0.72,0.75,SELF,parsed,0
claude-sonnet-4-6,smiles_herg,web-zero-out,out,1,0.52,0.55,SELF,parsed,0
claude-sonnet-4-6,smiles_herg,web-zero-out,out,1,0.25,0.65,SELF,parsed,1
claude-sonnet-4-6,smiles_herg,web-zero-out,out,1,0.85,0.78,SELF,parsed,0
claude-sonnet-4-6,smiles_herg,web-zero-out,out,0,0.82,0.75,SELF,parsed,1
claude-sonnet-4-6,smiles_herg,web-zero-out,out,0,0.82,0.75,SELF,parsed,1
claude-sonnet-4-6,smiles_herg,web-zero-out,out,0,0.42,0.55,SELF,parsed,0
claude-sonnet-4-6,smiles_herg,web-zero-out,out,0,0.15,0.65,SELF,parsed,0
claude-sonnet-4-6,smiles_herg,web-zero-out,out,0,0.85,0.72,SELF,parsed,1
claude-sonnet-4-6,smiles_herg,web-zero-out,out,0,0.72,0.75,SELF,parsed,1
claude-sonnet-4-6,smiles_herg,web-zero-out,out,0,0.72,0.75,SELF,parsed,1
claude-sonnet-4-6,smiles_herg,web-zero-out,out,0,0.35,0.65,SELF,parsed,0
claude-sonnet-4-6,smiles_herg,web-zero-out,out,0,0.55,0.62,SELF,parsed,1
claude-sonnet-4-6,smiles_herg,web-zero-out,out,0,0.15,0.72,SELF,parsed,0
claude-sonnet-4-6,smiles_herg,web-zero-out,out,0,0.55,0.6,SELF,parsed,1
claude-sonnet-4-6,smiles_herg,web-zero-out,out,0,0.55,0.62,SELF,parsed,1
claude-sonnet-4-6,smiles_herg,web-zero-out,out,0,0.35,0.55,SELF,parsed,0
claude-sonnet-4-6,smiles_herg,web-zero-out,out,0,0.15,0.72,SELF,parsed,0
claude-sonnet-4-6,smiles_herg,web-zero-out,out,0,0.72,0.75,SELF,parsed,1
claude-sonnet-4-6,smiles_herg,web-zero-out,out,0,0.35,0.6,SELF,parsed,0
claude-sonnet-4-6,smiles_herg,web-zero-out,out,0,0.72,0.75,SELF,parsed,1
claude-sonnet-4-6,smiles_herg,web-zero-out,out,0,0.25,0.65,SELF,parsed,0
claude-sonnet-4-6,smiles_herg,web-zero-out,out,0,0.2,0.6,SELF,parsed,0
claude-sonnet-4-6,smiles_herg,web-zero-out,out,0,0.15,0.65,SELF,parsed,0
claude-sonnet-4-6,smiles_herg,web-zero-out,out,0,0.25,0.65,SELF,parsed,0
claude-sonnet-4-6,smiles_herg,web-zero-out,out,0,0.15,0.55,SELF,parsed,0
claude-sonnet-4-6,smiles_herg,web-zero-out,out,0,0.72,0.65,SELF,parsed,1
claude-sonnet-4-6,smiles_herg,web-zero-out,out,0,0.18,0.72,SELF,parsed,0
claude-sonnet-4-6,smiles_herg,web-zero-out,out,0,0.85,0.75,SELF,parsed,1
claude-sonnet-4-6,smiles_herg,web-zero-out,out,0,0.15,0.6,SELF,parsed,0
claude-sonnet-4-6,smiles_herg,web-zero-out,out,0,0.55,0.62,SELF,parsed,1
claude-sonnet-4-6,smiles_herg,web-zero-out,out,0,0.15,0.6,SELF,parsed,0
claude-sonnet-4-6,smiles_herg,web-zero-out,out,0,0.15,0.65,SELF,parsed,0
claude-sonnet-4-6,smiles_herg,web-zero-out,out,0,0.55,0.62,SELF,parsed,1
claude-sonnet-4-6,smiles_herg,web-zero-out,out,0,0.85,0.72,SELF,parsed,1
claude-sonnet-4-6,smiles_herg,web-zero-out,out,0,0.72,0.75,SELF,parsed,1
claude-sonnet-4-6,smiles_herg,web-zero-out,out,0,0.15,0.6,SELF,parsed,0
claude-sonnet-4-6,smiles_herg,web-zero-out,out,0,0.18,0.72,SELF,parsed,0
claude-sonnet-4-6,smiles_herg,web-zero-out,out,0,0.85,0.72,SELF,parsed,1
claude-sonnet-4-6,smiles_herg,web-zero-out,out,0,0.25,0.65,SELF,parsed,0
claude-sonnet-4-6,smiles_herg,web-zero-out,out,0,0.25,0.65,SELF,parsed,0
claude-sonnet-4-6,smiles_herg,web-zero-out,out,0,0.35,0.65,SELF,parsed,0
claude-sonnet-4-6,smiles_herg,web-zero-out,out,0,0.25,0.65,SELF,parsed,0
claude-sonnet-4-6,smiles_herg,web-zero-out,out,0,0.15,0.62,SELF,parsed,0
claude-sonnet-4-6,nmr_herg,web-zero,out,1,0.85,0.45,SELF,parsed,0
claude-sonnet-4-6,nmr_herg,web-zero,out,1,0.85,0.42,SELF,parsed,0
claude-sonnet-4-6,nmr_herg,web-zero,out,1,0.85,0.55,SELF,parsed,0
claude-sonnet-4-6,nmr_herg,web-zero,out,1,0.7,0.3,DEFER,parsed,0
claude-sonnet-4-6,nmr_herg,web-zero,out,1,0.85,0.55,SELF,parsed,0
claude-sonnet-4-6,nmr_herg,web-zero,out,1,0.85,0.45,SELF,parsed,0
claude-sonnet-4-6,nmr_herg,web-zero,out,1,0.85,0.42,SELF,parsed,0
claude-sonnet-4-6,nmr_herg,web-zero,out,1,0.85,0.42,SELF,parsed,0
claude-sonnet-4-6,nmr_herg,web-zero,out,1,0.85,0.55,SELF,parsed,0
claude-sonnet-4-6,nmr_herg,web-zero,out,1,0.85,0.42,SELF,parsed,0
claude-sonnet-4-6,nmr_herg,web-zero,out,1,0.85,0.42,SELF,parsed,0
claude-sonnet-4-6,nmr_herg,web-zero,out,1,0.85,0.55,SELF,parsed,0
claude-sonnet-4-6,nmr_herg,web-zero,out,1,0.85,0.55,SELF,parsed,0
claude-sonnet-4-6,nmr_herg,web-zero,out,1,0.85,0.42,SELF,parsed,0
claude-sonnet-4-6,nmr_herg,web-zero,out,1,0.85,0.55,SELF,parsed,0
claude-sonnet-4-6,nmr_herg,web-zero,out,1,0.85,0.42,SELF,parsed,0
claude-sonnet-4-6,nmr_herg,web-zero,out,1,0.85,0.42,SELF,parsed,0
claude-sonnet-4-6,nmr_herg,web-zero,out,1,0.85,0.45,SELF,parsed,0
claude-sonnet-4-6,nmr_herg,web-zero,out,1,0.85,0.42,SELF,parsed,0
claude-sonnet-4-6,nmr_herg,web-zero,out,1,0.85,0.55,SELF,parsed,0
claude-sonnet-4-6,nmr_herg,web-zero,out,1,0.75,0.35,SELF,parsed,0
claude-sonnet-4-6,nmr_herg,web-zero,out,1,0.85,0.55,SELF,parsed,0
claude-sonnet-4-6,nmr_herg,web-zero,out,1,0.85,0.42,SELF,parsed,0
claude-sonnet-4-6,nmr_herg,web-zero,out,1,0.75,0.45,SELF,parsed,0
claude-sonnet-4-6,nmr_herg,web-zero,out,1,0.85,0.45,SELF,parsed,0
claude-sonnet-4-6,nmr_herg,web-zero,out,1,0.85,0.55,SELF,parsed,0
claude-sonnet-4-6,nmr_herg,web-zero,out,1,0.85,0.35,SELF,parsed,0
claude-sonnet-4-6,nmr_herg,web-zero,out,1,0.65,0.35,SELF,parsed,0
claude-sonnet-4-6,nmr_herg,web-zero,out,1,0.75,0.35,SELF,parsed,0
claude-sonnet-4-6,nmr_herg,web-zero,out,1,0.85,0.55,SELF,parsed,0
claude-sonnet-4-6,nmr_herg,web-zero,out,1,0.65,0.35,SELF,parsed,0
claude-sonnet-4-6,nmr_herg,web-zero,out,1,0.85,0.42,SELF,parsed,0
claude-sonnet-4-6,nmr_herg,web-zero,out,1,0.85,0.35,SELF,parsed,0
claude-sonnet-4-6,nmr_herg,web-zero,out,1,0.65,0.35,SELF,parsed,0
claude-sonnet-4-6,nmr_herg,web-zero,out,1,0.85,0.55,SELF,parsed,0
claude-sonnet-4-6,nmr_herg,web-zero,out,1,0.35,0.25,DEFER,parsed,1
claude-sonnet-4-6,nmr_herg,web-zero,out,1,0.85,0.42,SELF,parsed,0
claude-sonnet-4-6,nmr_herg,web-zero,out,1,0.75,0.35,SELF,parsed,0
claude-sonnet-4-6,nmr_herg,web-zero,out,1,0.85,0.55,SELF,parsed,0
claude-sonnet-4-6,nmr_herg,web-zero,out,1,0.85,0.55,SELF,parsed,0
claude-sonnet-4-6,nmr_herg,web-zero,out,0,0.85,0.55,SELF,parsed,1
claude-sonnet-4-6,nmr_herg,web-zero,out,0,0.85,0.55,SELF,parsed,1
claude-sonnet-4-6,nmr_herg,web-zero,out,0,0.85,0.55,SELF,parsed,1
claude-sonnet-4-6,nmr_herg,web-zero,out,0,0.85,0.45,SELF,parsed,1
claude-sonnet-4-6,nmr_herg,web-zero,out,0,0.85,0.45,SELF,parsed,1
claude-sonnet-4-6,nmr_herg,web-zero,out,0,0.65,0.35,SELF,parsed,1
claude-sonnet-4-6,nmr_herg,web-zero,out,0,0.85,0.55,SELF,parsed,1
claude-sonnet-4-6,nmr_herg,web-zero,out,0,0.85,0.35,SELF,parsed,1
claude-sonnet-4-6,nmr_herg,web-zero,out,0,0.65,0.35,SELF,parsed,1
claude-sonnet-4-6,nmr_herg,web-zero,out,0,0.85,0.55,SELF,parsed,1
claude-sonnet-4-6,nmr_herg,web-zero,out,0,0.75,0.45,SELF,parsed,1
claude-sonnet-4-6,nmr_herg,web-zero,out,0,0.85,0.45,SELF,parsed,1
claude-sonnet-4-6,nmr_herg,web-zero,out,0,0.85,0.55,SELF,parsed,1
claude-sonnet-4-6,nmr_herg,web-zero,out,0,0.85,0.42,SELF,parsed,1
claude-sonnet-4-6,nmr_herg,web-zero,out,0,0.75,0.35,SELF,parsed,1
claude-sonnet-4-6,nmr_herg,web-zero,out,0,0.65,0.35,SELF,parsed,1
claude-sonnet-4-6,nmr_herg,web-zero,out,0,0.75,0.35,SELF,parsed,1
claude-sonnet-4-6,nmr_herg,web-zero,out,0,0.85,0.55,SELF,parsed,1
claude-sonnet-4-6,nmr_herg,web-zero,out,0,0.85,0.55,SELF,parsed,1
claude-sonnet-4-6,nmr_herg,web-zero,out,0,0.85,0.35,SELF,parsed,1
claude-sonnet-4-6,nmr_herg,web-zero,out,0,0.85,0.42,SELF,parsed,1
claude-sonnet-4-6,nmr_herg,web-zero,out,0,0.85,0.55,SELF,parsed,1
claude-sonnet-4-6,nmr_herg,web-zero,out,0,0.85,0.45,SELF,parsed,1
claude-sonnet-4-6,nmr_herg,web-zero,out,0,0.85,0.55,SELF,parsed,1
claude-sonnet-4-6,nmr_herg,web-zero,out,0,0.85,0.42,SELF,parsed,1
claude-sonnet-4-6,nmr_herg,web-zero,out,0,0.75,0.35,SELF,parsed,1
claude-sonnet-4-6,nmr_herg,web-zero,out,0,0.85,0.45,SELF,parsed,1
claude-sonnet-4-6,nmr_herg,web-zero,out,0,0.85,0.55,SELF,parsed,1
claude-sonnet-4-6,nmr_herg,web-zero,out,0,0.75,0.35,DEFER,parsed,1
claude-sonnet-4-6,nmr_herg,web-zero,out,0,0.65,0.35,SELF,parsed,1
claude-sonnet-4-6,nmr_herg,web-zero,out,0,0.85,0.55,SELF,parsed,1
claude-sonnet-4-6,nmr_herg,web-zero,out,0,0.85,0.45,SELF,parsed,1
claude-sonnet-4-6,nmr_herg,web-zero,out,0,0.85,0.45,SELF,parsed,1
claude-sonnet-4-6,nmr_herg,web-zero,out,0,0.85,0.45,SELF,parsed,1
claude-sonnet-4-6,nmr_herg,web-zero,out,0,0.85,0.55,SELF,parsed,1
claude-sonnet-4-6,nmr_herg,web-zero,out,0,0.85,0.45,SELF,parsed,1
claude-sonnet-4-6,nmr_herg,web-zero,out,0,0.85,0.45,SELF,parsed,1
claude-sonnet-4-6,nmr_herg,web-zero,out,0,0.85,0.4,SELF,parsed,1
claude-sonnet-4-6,nmr_herg,web-zero,out,0,0.75,0.45,SELF,parsed,1
claude-sonnet-4-6,nmr_herg,web-zero,out,0,0.85,0.55,SELF,parsed,1
claude-sonnet-4-6,methyl_age,web-zero,out,1,0.85,0.6,SELF,parsed,0
claude-sonnet-4-6,methyl_age,web-zero,out,1,0.85,0.62,SELF,parsed,0
claude-sonnet-4-6,methyl_age,web-zero,out,1,0.82,0.55,SELF,parsed,0
claude-sonnet-4-6,methyl_age,web-zero,out,1,0.85,0.72,SELF,parsed,0
claude-sonnet-4-6,methyl_age,web-zero,out,1,0.73,0.45,SELF,parsed,0
claude-sonnet-4-6,methyl_age,web-zero,out,1,0.82,0.55,SELF,parsed,0
claude-sonnet-4-6,methyl_age,web-zero,out,1,0.85,0.55,SELF,parsed,0
claude-sonnet-4-6,methyl_age,web-zero,out,1,0.85,0.55,SELF,parsed,0
claude-sonnet-4-6,methyl_age,web-zero,out,1,0.82,0.55,SELF,parsed,0
claude-sonnet-4-6,methyl_age,web-zero,out,1,0.82,0.55,SELF,parsed,0
claude-sonnet-4-6,methyl_age,web-zero,out,1,0.82,0.55,SELF,parsed,0
claude-sonnet-4-6,methyl_age,web-zero,out,1,0.85,0.55,SELF,parsed,0
claude-sonnet-4-6,methyl_age,web-zero,out,1,0.85,0.6,SELF,parsed,0
claude-sonnet-4-6,methyl_age,web-zero,out,1,0.82,0.55,SELF,parsed,0
claude-sonnet-4-6,methyl_age,web-zero,out,1,0.82,0.55,SELF,parsed,0
claude-sonnet-4-6,methyl_age,web-zero,out,1,0.85,0.55,SELF,parsed,0
claude-sonnet-4-6,methyl_age,web-zero,out,1,0.85,0.55,SELF,parsed,0
claude-sonnet-4-6,methyl_age,web-zero,out,1,0.85,0.55,SELF,parsed,0
claude-sonnet-4-6,methyl_age,web-zero,out,1,0.85,0.72,SELF,parsed,0
claude-sonnet-4-6,methyl_age,web-zero,out,1,0.82,0.55,SELF,parsed,0
claude-sonnet-4-6,methyl_age,web-zero,out,1,0.85,0.55,SELF,parsed,0
claude-sonnet-4-6,methyl_age,web-zero,out,1,0.85,0.62,SELF,parsed,0
claude-sonnet-4-6,methyl_age,web-zero,out,1,0.85,0.55,SELF,parsed,0
claude-sonnet-4-6,methyl_age,web-zero,out,1,0.85,0.55,SELF,parsed,0
claude-sonnet-4-6,methyl_age,web-zero,out,1,0.85,0.55,SELF,parsed,0
claude-sonnet-4-6,methyl_age,web-zero,out,1,0.82,0.55,SELF,parsed,0
claude-sonnet-4-6,methyl_age,web-zero,out,1,0.85,0.55,SELF,parsed,0
claude-sonnet-4-6,methyl_age,web-zero,out,1,0.85,0.72,SELF,parsed,0
claude-sonnet-4-6,methyl_age,web-zero,out,1,0.85,0.6,SELF,parsed,0
claude-sonnet-4-6,methyl_age,web-zero,out,1,0.82,0.55,SELF,parsed,0
claude-sonnet-4-6,methyl_age,web-zero,out,1,0.82,0.55,SELF,parsed,0
claude-sonnet-4-6,methyl_age,web-zero,out,1,0.85,0.55,SELF,parsed,0
claude-sonnet-4-6,methyl_age,web-zero,out,1,0.85,0.6,SELF,parsed,0
claude-sonnet-4-6,methyl_age,web-zero,out,1,0.82,0.55,SELF,parsed,0
claude-sonnet-4-6,methyl_age,web-zero,out,1,0.85,0.55,SELF,parsed,0
claude-sonnet-4-6,methyl_age,web-zero,out,1,0.82,0.55,SELF,parsed,0
claude-sonnet-4-6,methyl_age,web-zero,out,1,0.85,0.55,SELF,parsed,0
claude-sonnet-4-6,methyl_age,web-zero,out,1,0.85,0.55,SELF,parsed,0
claude-sonnet-4-6,methyl_age,web-zero,out,1,0.82,0.55,SELF,parsed,0
claude-sonnet-4-6,methyl_age,web-zero,out,1,0.85,0.55,SELF,parsed,0
claude-sonnet-4-6,methyl_age,web-zero,out,0,0.85,0.6,SELF,parsed,1
claude-sonnet-4-6,methyl_age,web-zero,out,0,0.82,0.55,SELF,parsed,1
claude-sonnet-4-6,methyl_age,web-zero,out,0,0.85,0.55,SELF,parsed,1
claude-sonnet-4-6,methyl_age,web-zero,out,0,0.85,0.6,SELF,parsed,1
claude-sonnet-4-6,methyl_age,web-zero,out,0,0.85,0.62,SELF,parsed,1
claude-sonnet-4-6,methyl_age,web-zero,out,0,0.82,0.61,SELF,parsed,1
claude-sonnet-4-6,methyl_age,web-zero,out,0,0.85,0.62,SELF,parsed,1
claude-sonnet-4-6,methyl_age,web-zero,out,0,0.85,0.55,SELF,parsed,1
claude-sonnet-4-6,methyl_age,web-zero,out,0,0.85,0.55,SELF,parsed,1
claude-sonnet-4-6,methyl_age,web-zero,out,0,0.82,0.55,SELF,parsed,1
claude-sonnet-4-6,methyl_age,web-zero,out,0,0.85,0.72,SELF,parsed,1
claude-sonnet-4-6,methyl_age,web-zero,out,0,0.82,0.45,SELF,parsed,1
claude-sonnet-4-6,methyl_age,web-zero,out,0,0.85,0.55,SELF,parsed,1
claude-sonnet-4-6,methyl_age,web-zero,out,0,0.82,0.55,SELF,parsed,1
claude-sonnet-4-6,methyl_age,web-zero,out,0,0.85,0.55,SELF,parsed,1
claude-sonnet-4-6,methyl_age,web-zero,out,0,0.82,0.55,SELF,parsed,1
claude-sonnet-4-6,methyl_age,web-zero,out,0,0.85,0.72,SELF,parsed,1
claude-sonnet-4-6,methyl_age,web-zero,out,0,0.85,0.55,SELF,parsed,1
claude-sonnet-4-6,methyl_age,web-zero,out,0,0.85,0.55,SELF,parsed,1
claude-sonnet-4-6,methyl_age,web-zero,out,0,0.85,0.62,SELF,parsed,1
claude-sonnet-4-6,methyl_age,web-zero,out,0,0.85,0.55,SELF,parsed,1
claude-sonnet-4-6,methyl_age,web-zero,out,0,0.82,0.55,SELF,parsed,1
claude-sonnet-4-6,methyl_age,web-zero,out,0,0.85,0.6,SELF,parsed,1
claude-sonnet-4-6,methyl_age,web-zero,out,0,0.85,0.72,SELF,parsed,1
claude-sonnet-4-6,methyl_age,web-zero,out,0,0.85,0.62,SELF,parsed,1
claude-sonnet-4-6,methyl_age,web-zero,out,0,0.85,0.55,SELF,parsed,1
claude-sonnet-4-6,methyl_age,web-zero,out,0,0.85,0.55,SELF,parsed,1
claude-sonnet-4-6,methyl_age,web-zero,out,0,0.85,0.55,SELF,parsed,1
claude-sonnet-4-6,methyl_age,web-zero,out,0,0.82,0.55,SELF,parsed,1
claude-sonnet-4-6,methyl_age,web-zero,out,0,0.85,0.72,SELF,parsed,1
claude-sonnet-4-6,methyl_age,web-zero,out,0,0.82,0.55,SELF,parsed,1
claude-sonnet-4-6,methyl_age,web-zero,out,0,0.82,0.55,SELF,parsed,1
claude-sonnet-4-6,methyl_age,web-zero,out,0,0.85,0.55,SELF,parsed,1
claude-sonnet-4-6,methyl_age,web-zero,out,0,0.82,0.55,SELF,parsed,1
claude-sonnet-4-6,methyl_age,web-zero,out,0,0.85,0.55,SELF,parsed,1
claude-sonnet-4-6,methyl_age,web-zero,out,0,0.85,0.55,SELF,parsed,1
claude-sonnet-4-6,methyl_age,web-zero,out,0,0.82,0.55,SELF,parsed,1
claude-sonnet-4-6,methyl_age,web-zero,out,0,0.82,0.41,SELF,parsed,1
claude-sonnet-4-6,methyl_age,web-zero,out,0,0.85,0.55,SELF,parsed,1
claude-sonnet-4-6,methyl_age,web-zero,out,0,0.85,0.62,SELF,parsed,1
claude-sonnet-4-6,variant_novel,web-rich-novel,novel,1,0.72,0.55,SELF,parsed,0
claude-sonnet-4-6,variant_novel,web-rich-novel,novel,1,0.92,0.72,SELF,parsed,0
claude-sonnet-4-6,variant_novel,web-rich-novel,novel,1,0.15,0.3,SELF,parsed,1
claude-sonnet-4-6,variant_novel,web-rich-novel,novel,1,0.92,0.78,SELF,parsed,0
claude-sonnet-4-6,variant_novel,web-rich-novel,novel,1,0.72,0.62,SELF,parsed,0
claude-sonnet-4-6,variant_novel,web-rich-novel,novel,1,0.15,0.4,SELF,parsed,1
claude-sonnet-4-6,variant_novel,web-rich-novel,novel,1,0.72,0.55,SELF,parsed,0
claude-sonnet-4-6,variant_novel,web-rich-novel,novel,1,0.92,0.82,SELF,parsed,0
claude-sonnet-4-6,variant_novel,web-rich-novel,novel,1,0.85,0.72,SELF,parsed,0
claude-sonnet-4-6,variant_novel,web-rich-novel,novel,1,0.72,0.55,SELF,parsed,0
claude-sonnet-4-6,variant_novel,web-rich-novel,novel,1,0.72,0.62,SELF,parsed,0
claude-sonnet-4-6,variant_novel,web-rich-novel,novel,1,0.85,0.72,SELF,parsed,0
claude-sonnet-4-6,variant_novel,web-rich-novel,novel,1,0.15,0.55,SELF,parsed,1
claude-sonnet-4-6,variant_novel,web-rich-novel,novel,1,0.72,0.45,SELF,parsed,0
claude-sonnet-4-6,variant_novel,web-rich-novel,novel,1,0.85,0.75,SELF,parsed,0
claude-sonnet-4-6,variant_novel,web-rich-novel,novel,1,0.35,0.45,SELF,parsed,1
claude-sonnet-4-6,variant_novel,web-rich-novel,novel,1,0.85,0.72,SELF,parsed,0
claude-sonnet-4-6,variant_novel,web-rich-novel,novel,1,0.85,0.72,SELF,parsed,0
